user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_events_week,has_outlier_usage_week,payment_attempts_week,payment_failures_week,campaign_touches_week,campaign_clicks_week,campaign_redeemed_week,renewal_due_flag
u001524,2025-10-20,7,246.01,20,27,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-10-27,7,409.77,22,39,1,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-11-03,7,211.92000000000002,9,15,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-11-10,7,209.41000000000003,8,19,1,1.0,0.0,0.0,0.0,0.0,0
u001524,2025-11-17,6,199.55,10,22,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-11-24,7,212.67,12,21,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-12-01,6,100.24,7,13,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-12-08,7,363.90999999999997,21,33,1,1.0,0.0,0.0,0.0,0.0,0
u001524,2025-12-15,7,249.10999999999999,15,29,1,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-12-22,7,179.6,14,15,0,0.0,0.0,0.0,0.0,0.0,0
u001524,2025-12-29,7,274.36,17,29,1,0.0,0.0,0.0,0.0,0.0,0
u001524,2026-01-05,7,225.69,7,27,1,0.0,0.0,0.0,0.0,0.0,0
u001524,2026-01-12,7,241.37,6,22,0,0.0,0.0,0.0,0.0,0.0,1
u001524,2026-01-19,7,131.78,7,20,0,0.0,0.0,0.0,0.0,0.0,1
u001524,2026-01-26,5,220.82999999999998,11,22,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-09-29,3,25.62,3,5,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-10-06,7,191.85,8,19,0,1.0,0.0,0.0,0.0,0.0,0
u001525,2025-10-13,7,130.32,10,19,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-10-20,7,186.31,12,16,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-10-27,7,124.63,9,16,0,0.0,0.0,1.0,1.0,0.0,0
u001525,2025-11-03,7,118.52,7,11,0,1.0,0.0,0.0,0.0,0.0,0
u001525,2025-11-10,7,140.26,7,15,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-11-17,7,54.9,7,7,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-11-24,7,292.12,14,21,0,0.0,0.0,1.0,0.0,0.0,0
u001525,2025-12-01,7,71.07,4,5,0,1.0,0.0,0.0,0.0,0.0,0
u001525,2025-12-08,7,207.85,10,19,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-12-15,7,87.53,4,11,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-12-22,7,22.32,3,3,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2025-12-29,7,33.78,4,3,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2026-01-05,7,180.04999999999998,7,25,0,0.0,0.0,0.0,0.0,0.0,0
u001525,2026-01-12,7,66.66,4,4,0,0.0,0.0,0.0,0.0,0.0,1
u001525,2026-01-19,7,80.05,7,4,0,0.0,0.0,0.0,0.0,0.0,1
u001525,2026-01-26,5,25.89,1,4,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-06-30,3,51.760000000000005,6,6,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-07-07,7,99.23,3,11,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-07-14,7,37.44,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-07-21,7,62.49,4,4,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-07-28,7,173.45999999999998,11,21,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-08-04,7,116.15,9,11,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-08-11,7,199.12,9,24,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-08-18,6,76.58,8,7,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-08-25,7,62.06,5,6,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-09-01,7,193.82999999999998,11,17,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-09-08,7,115.57,4,17,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-09-15,6,170.72,9,19,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-09-22,7,59.55,3,8,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-09-29,7,175.25,14,16,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-10-06,7,125.99,8,14,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-10-13,7,200.71,11,16,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-10-20,6,121.3,8,12,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-10-27,7,103.6,7,11,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-11-03,7,109.7,7,10,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-11-10,7,60.88,5,6,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-11-17,7,342.86,20,45,1,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-11-24,7,98.96,8,10,1,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-12-01,7,164.91,12,18,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-12-08,7,133.51,9,17,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-12-15,7,171.75,13,13,0,1.0,0.0,0.0,0.0,0.0,0
u001526,2025-12-22,7,105.24,9,14,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2025-12-29,7,82.78,5,8,0,0.0,0.0,0.0,0.0,0.0,0
u001526,2026-01-05,7,175.81,9,21,1,0.0,0.0,0.0,0.0,0.0,0
u001526,2026-01-12,7,186.7,12,24,0,0.0,0.0,0.0,0.0,0.0,1
u001526,2026-01-19,6,85.44999999999999,11,8,0,0.0,0.0,0.0,0.0,0.0,1
u001526,2026-01-26,5,65.63,8,8,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-07-21,4,75.82,3,6,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-07-28,7,37.94,4,2,0,1.0,0.0,0.0,0.0,0.0,0
u001527,2025-08-04,7,57.1,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-08-11,7,145.55,12,16,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-08-18,7,287.32,17,40,1,0.0,0.0,1.0,0.0,0.0,0
u001527,2025-08-25,7,167.07,11,16,0,1.0,0.0,0.0,0.0,0.0,0
u001527,2025-09-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-09-08,7,127.16999999999999,11,13,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-09-15,7,198.76,15,14,0,0.0,0.0,1.0,0.0,0.0,0
u001527,2025-09-22,7,181.79,5,19,0,1.0,0.0,0.0,0.0,0.0,0
u001527,2025-09-29,7,66.45,4,4,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-10-06,7,212.23,13,25,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-10-13,7,153.56,8,22,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-10-20,7,53.41,2,4,0,1.0,0.0,0.0,0.0,0.0,0
u001527,2025-10-27,7,306.3,12,18,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-11-03,7,167.64,12,13,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-11-10,7,130.69,10,8,0,0.0,0.0,0.0,0.0,0.0,1
u001527,2025-11-17,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1
u001527,2025-11-24,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-12-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-12-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-12-15,7,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0
u001527,2025-12-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2025-12-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2026-01-05,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2026-01-19,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001527,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-06-30,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-07-07,7,120.81,4,14,0,0.0,0.0,1.0,0.0,0.0,0
u001528,2025-07-14,7,105.63,5,11,0,1.0,0.0,0.0,0.0,0.0,0
u001528,2025-07-21,7,221.25,12,22,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-07-28,7,240.17000000000002,14,17,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-08-04,7,41.9,6,4,0,0.0,0.0,1.0,0.0,0.0,0
u001528,2025-08-11,7,73.53999999999999,2,7,0,1.0,0.0,0.0,0.0,0.0,0
u001528,2025-08-18,7,87.56,7,10,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-08-25,7,128.25,7,12,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-09-01,7,40.05,4,2,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-09-08,7,89.16,7,7,0,1.0,0.0,0.0,0.0,0.0,0
u001528,2025-09-15,7,102.41,4,9,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-09-22,7,254.44,13,33,1,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-09-29,7,156.48,8,19,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-10-06,7,179.22,12,20,0,0.0,0.0,1.0,0.0,0.0,0
u001528,2025-10-13,7,95.35,4,11,0,1.0,1.0,0.0,0.0,0.0,0
u001528,2025-10-20,7,70.69,5,8,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-10-27,7,49.93,3,3,0,0.0,0.0,0.0,0.0,0.0,1
u001528,2025-11-03,7,94.27,6,14,0,0.0,0.0,1.0,0.0,0.0,1
u001528,2025-11-10,7,34.8,4,1,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-11-17,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-11-24,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-12-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-12-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-12-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-12-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2025-12-29,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2026-01-05,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0
u001528,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2026-01-19,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001528,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-06-30,3,21.99,3,1,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-07-07,7,63.56,5,8,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-07-14,7,33.85,2,3,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-07-21,7,152.69,9,16,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-07-28,7,22.63,1,5,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-08-04,7,88.75,7,11,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-08-11,7,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-08-18,7,119.05000000000001,5,16,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-08-25,7,46.11,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-09-01,7,30.279999999999998,2,3,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-09-08,7,62.92,7,11,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-09-15,6,63.01,6,5,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-09-22,7,77.47,6,8,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-09-29,7,90.28,10,10,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-10-06,7,71.57,5,7,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-10-13,7,72.38,3,5,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-10-20,7,84.51,5,12,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-10-27,7,51.04,7,6,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-11-03,7,77.03999999999999,5,6,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-11-10,7,46.27,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-11-17,7,122.22999999999999,7,10,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-11-24,7,130.62,8,15,0,0.0,0.0,1.0,0.0,0.0,0
u001529,2025-12-01,7,69.42,6,10,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-12-08,7,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
u001529,2025-12-15,7,87.63,6,5,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-12-22,7,27.39,2,4,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2025-12-29,6,53.830000000000005,6,4,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2026-01-05,7,49.32,5,6,0,0.0,0.0,0.0,0.0,0.0,0
u001529,2026-01-12,7,17.83,3,1,0,0.0,0.0,0.0,0.0,0.0,1
u001529,2026-01-19,7,48.3,2,7,0,0.0,0.0,0.0,0.0,0.0,1
u001529,2026-01-26,5,4.16,1,1,0,0.0,0.0,1.0,0.0,0.0,0
u001530,2025-12-15,1,24.86,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u001530,2025-12-22,7,142.93,8,13,0,0.0,0.0,0.0,0.0,0.0,0
u001530,2025-12-29,7,145.81,8,11,0,1.0,0.0,0.0,0.0,0.0,0
u001530,2026-01-05,7,136.93,8,10,0,0.0,0.0,1.0,0.0,0.0,0
u001530,2026-01-12,7,135.47,7,18,0,0.0,0.0,0.0,0.0,0.0,1
u001530,2026-01-19,7,85.0,4,8,0,0.0,0.0,0.0,0.0,0.0,1
u001530,2026-01-26,5,111.38,7,4,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-06-30,3,148.57999999999998,8,13,1,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-07-07,7,341.09,22,26,1,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-07-14,7,140.57999999999998,10,14,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-07-21,7,136.94,8,13,0,0.0,0.0,1.0,0.0,0.0,0
u001531,2025-07-28,7,298.78,16,29,0,1.0,0.0,0.0,0.0,0.0,0
u001531,2025-08-04,7,211.86,12,29,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-08-11,7,126.64,6,7,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-08-18,7,195.97,9,27,0,0.0,0.0,1.0,0.0,0.0,0
u001531,2025-08-25,7,506.57000000000005,32,68,1,1.0,1.0,0.0,0.0,0.0,0
u001531,2025-09-01,7,166.96,11,17,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-09-08,7,120.2,11,10,0,0.0,0.0,0.0,0.0,0.0,1
u001531,2025-09-15,7,39.99,1,6,0,0.0,0.0,1.0,0.0,0.0,1
u001531,2025-09-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-09-29,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-10-06,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-10-13,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-10-20,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-10-27,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-11-03,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-11-10,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-11-17,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-11-24,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-12-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-12-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-12-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-12-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2025-12-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2026-01-05,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2026-01-19,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001531,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-06-30,3,38.66,2,6,0,0.0,0.0,1.0,0.0,0.0,0
u001532,2025-07-07,7,23.27,2,2,0,1.0,1.0,0.0,0.0,0.0,0
u001532,2025-07-14,7,108.29,6,13,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-07-21,7,80.33,8,12,0,0.0,0.0,0.0,0.0,0.0,1
u001532,2025-07-28,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
u001532,2025-08-04,7,44.61,3,7,0,0.0,0.0,0.0,0.0,0.0,1
u001532,2025-08-11,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-08-18,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-08-25,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-09-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-09-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-09-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-09-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-09-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-10-06,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-10-13,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-10-20,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-10-27,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-11-03,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-11-10,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-11-17,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-11-24,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-12-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-12-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-12-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-12-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2025-12-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2026-01-05,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001532,2026-01-19,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0
u001532,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001533,2025-12-22,4,37.52,1,3,0,0.0,0.0,0.0,0.0,0.0,0
u001533,2025-12-29,7,225.0,14,24,0,1.0,0.0,0.0,0.0,0.0,0
u001533,2026-01-05,7,88.6,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u001533,2026-01-12,7,188.53,14,13,1,0.0,0.0,0.0,0.0,0.0,1
u001533,2026-01-19,7,29.75,2,2,0,0.0,0.0,0.0,0.0,0.0,1
u001533,2026-01-26,5,99.87,8,11,0,0.0,0.0,1.0,0.0,0.0,0
u001534,2025-06-30,3,17.35,3,2,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-07-07,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-07-14,7,81.06,7,10,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-07-21,7,55.839999999999996,4,5,0,1.0,0.0,0.0,0.0,0.0,0
u001534,2025-07-28,7,93.84,4,16,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-08-04,7,11.29,1,2,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-08-11,7,54.0,2,7,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-08-18,7,101.87,9,12,0,1.0,1.0,1.0,0.0,0.0,0
u001534,2025-08-25,7,57.669999999999995,6,3,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-09-01,7,47.06,2,7,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-09-08,6,40.95,5,3,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-09-15,6,12.39,1,1,0,1.0,0.0,1.0,0.0,0.0,0
u001534,2025-09-22,7,60.61,3,8,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-09-29,7,51.6,5,6,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-10-06,7,24.43,3,3,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-10-13,7,68.81,7,7,0,0.0,0.0,1.0,0.0,0.0,0
u001534,2025-10-20,7,73.59,4,5,0,1.0,0.0,0.0,0.0,0.0,0
u001534,2025-10-27,7,37.76,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-11-03,7,22.71,6,5,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-11-10,7,103.06,6,16,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-11-17,7,72.07,2,9,0,1.0,0.0,1.0,0.0,0.0,0
u001534,2025-11-24,7,31.81,3,4,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-12-01,7,23.759999999999998,4,3,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-12-08,7,104.57000000000001,9,9,0,0.0,0.0,1.0,0.0,0.0,0
u001534,2025-12-15,7,29.54,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2025-12-22,6,36.29,3,3,0,1.0,0.0,0.0,0.0,0.0,0
u001534,2025-12-29,7,18.04,2,1,0,0.0,0.0,0.0,0.0,0.0,0
u001534,2026-01-05,7,311.354137135991,4,12,1,0.0,0.0,1.0,0.0,0.0,0
u001534,2026-01-12,7,79.61,7,6,0,0.0,0.0,1.0,0.0,0.0,1
u001534,2026-01-19,7,53.160000000000004,4,6,0,0.0,0.0,0.0,0.0,0.0,1
u001534,2026-01-26,5,20.61,2,4,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2025-11-24,6,75.7,3,7,0,1.0,0.0,0.0,0.0,0.0,0
u001535,2025-12-01,7,25.46,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2025-12-08,7,53.47,4,8,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2025-12-15,6,14.34,2,2,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2025-12-22,7,47.55,5,5,0,1.0,0.0,1.0,0.0,0.0,0
u001535,2025-12-29,7,49.27,3,5,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2026-01-05,7,69.22,7,6,0,0.0,0.0,0.0,0.0,0.0,0
u001535,2026-01-12,7,111.52,10,12,0,0.0,0.0,0.0,0.0,0.0,1
u001535,2026-01-19,7,9.94,1,2,0,0.0,0.0,1.0,0.0,0.0,1
u001535,2026-01-26,5,23.43,2,1,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-06-30,2,27.68,5,1,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-07-07,7,133.14,15,10,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-07-14,7,48.86,4,7,0,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-07-21,7,49.58,2,4,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-07-28,7,64.64,3,8,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-08-04,7,194.39999999999998,14,20,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-08-11,7,15.13,2,1,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-08-18,7,38.44,3,2,0,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-08-25,7,44.51,4,5,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-09-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-09-08,7,149.9,12,19,0,0.0,0.0,1.0,0.0,0.0,0
u001536,2025-09-15,7,176.31364287870403,5,3,1,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-09-22,7,77.59,6,8,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-09-29,7,88.52,5,10,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-10-06,7,29.61,3,2,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-10-13,6,64.26,5,6,0,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-10-20,7,38.01,10,8,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-10-27,7,47.3,8,5,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-11-03,7,103.22999999999999,12,9,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-11-10,7,22.96,2,1,0,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-11-17,7,70.81,4,10,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-11-24,7,127.22999999999999,6,21,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-12-01,7,62.43,7,6,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-12-08,7,106.92,7,15,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-12-15,7,90.52,7,10,0,1.0,0.0,0.0,0.0,0.0,0
u001536,2025-12-22,7,77.13,5,10,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2025-12-29,7,21.33,1,1,0,0.0,0.0,0.0,0.0,0.0,0
u001536,2026-01-05,7,48.25,5,11,0,0.0,0.0,2.0,0.0,0.0,0
u001536,2026-01-12,7,100.08,12,6,0,0.0,0.0,0.0,0.0,0.0,1
u001536,2026-01-19,7,29.08,3,3,0,0.0,0.0,0.0,0.0,0.0,1
u001536,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u001537,2025-06-30,3,25.35,2,4,0,0.0,0.0,0.0,0.0,0.0,0
u001537,2025-07-07,7,91.58,7,11,0,1.0,0.0,0.0,0.0,0.0,0
u001537,2025-07-14,7,84.22999999999999,8,4,0,0.0,0.0,0.0,0.0,0.0,0
u001537,2025-07-21,7,184.51,6,14,1,0.0,0.0,0.0,0.0,0.0,0
u001537,2025-07-28,7,56.35,3,3,0,0.0,0.0,0.0,0.0,0.0,0
