user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_events_week,has_outlier_usage_week,payment_attempts_week,payment_failures_week,campaign_touches_week,campaign_clicks_week,campaign_redeemed_week,renewal_due_flag,minutes_4w_avg,sessions_4w_avg,active_days_4w_avg,failures_8w_sum,attempts_8w_sum,failures_4w_sum,minutes_drop_pct,sessions_drop_pct,failure_rate_8w,failure_rate_4w,as_of_date,will_churn_14d,tenure_days,days_since_last_active,engagement_band,lifetime_paid_amount,lifetime_paid_months,plan_name,plan_price,price_band,sub_status
u001909,2026-01-12,7,78.96000000000001,6,5,0,0.0,0.0,0.0,0.0,0.0,1,67.545,5.0,7.0,0.0,1.0,0.0,0.16899844297877806,0.199999960000008,0.0,0.0,2026-01-30,0,261,0,medium,2392.0,8,Basic,299.0,low,active
u000319,2026-01-12,7,370.15,16,43,1,0.0,0.0,0.0,0.0,0.0,1,158.44,7.25,6.0,0.0,1.0,0.0,1.3362155936871016,1.206896385255671,0.0,0.0,2026-01-30,0,35,0,high,799.0,1,Premium,799.0,high,active
u000320,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,37.85249999999999,2.75,7.0,1.0,1.0,1.0,-0.9999999735816665,-0.9999996363637685,0.9999990000010001,0.9999990000010001,2026-01-30,1,78,0,low,299.0,1,Basic,299.0,low,expired
u001908,2026-01-12,7,95.52000000000001,7,6,0,0.0,0.0,0.0,0.0,0.0,1,111.0625,9.0,7.0,0.0,1.0,0.0,-0.13994372411980882,-0.22222219753086697,0.0,0.0,2026-01-30,0,230,0,medium,3493.0,7,Standard,499.0,mid,active
u000321,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,190,0,low,598.0,2,Basic,299.0,low,expired
u001912,2026-01-12,7,25.43,2,4,0,0.0,0.0,0.0,0.0,0.0,1,44.315,2.75,7.0,0.0,1.0,0.0,-0.4261536629548987,-0.27272717355375503,0.0,0.0,2026-01-30,0,48,0,medium,299.0,1,Basic,299.0,low,active
u001919,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,157,0,low,998.0,2,Standard,499.0,mid,cancelled
u001893,2026-01-12,7,148.27,18,13,0,0.0,0.0,0.0,0.0,0.0,1,116.7175,7.75,7.0,0.0,1.0,0.0,0.27033221007704755,1.3225804745057452,0.0,0.0,2026-01-30,0,50,0,high,299.0,1,Basic,299.0,low,active
u000329,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,19.387500000000003,1.5,6.75,1.0,1.0,1.0,-0.9999999484203765,-0.9999993333337779,0.9999990000010001,0.9999990000010001,2026-01-30,0,235,0,low,1495.0,5,Basic,299.0,low,expired
u000102,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,220,0,low,2495.0,5,Standard,499.0,mid,cancelled
u000340,2026-01-12,7,42.4,4,2,0,0.0,0.0,0.0,0.0,0.0,1,58.403333333333336,4.666666666666667,6.666666666666667,0.0,1.0,0.0,-0.27401403560275045,-0.14285711224490458,0.0,0.0,2026-01-30,0,31,0,medium,299.0,1,Basic,299.0,low,active
u001879,2026-01-12,7,128.99,9,14,0,0.0,0.0,0.0,0.0,0.0,1,53.6225,5.0,7.0,0.0,1.0,0.0,1.4055200446543887,0.799999840000032,0.0,0.0,2026-01-30,0,88,0,low,598.0,2,Basic,299.0,low,active
u001878,2026-01-12,7,91.56,6,13,0,0.0,0.0,0.0,0.0,0.0,1,106.12,6.25,7.0,0.0,1.0,0.0,-0.13720316493400714,-0.039999993600001026,0.0,0.0,2026-01-30,0,46,0,medium,499.0,1,Standard,499.0,mid,active
u001877,2026-01-12,7,55.8,3,5,0,0.0,0.0,0.0,0.0,0.0,1,73.49000000000001,5.0,7.0,0.0,1.0,0.0,-0.24071301890443586,-0.399999920000016,0.0,0.0,2026-01-30,0,212,0,medium,2994.0,6,Standard,499.0,mid,active
u000341,2026-01-12,7,50.94,5,4,0,0.0,0.0,0.0,0.0,0.0,1,57.61,4.5,6.75,0.0,1.0,0.0,-0.11577850866553538,0.11111108641975857,0.0,0.0,2026-01-30,0,111,0,medium,897.0,3,Basic,299.0,low,active
u001876,2026-01-12,7,136.81,11,11,0,0.0,0.0,0.0,0.0,0.0,1,148.34,10.75,7.0,0.0,1.0,0.0,-0.07772684321338248,0.023255811790157045,0.0,0.0,2026-01-30,0,240,0,high,3493.0,7,Standard,499.0,mid,active
u000342,2026-01-12,7,141.18,7,15,0,0.0,0.0,1.0,0.0,0.0,1,101.45250000000001,6.5,6.75,0.0,1.0,0.0,0.3915871921186052,0.07692306508875922,0.0,0.0,2026-01-30,0,197,0,high,2994.0,6,Standard,499.0,mid,active
u001875,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,168,0,low,0.0,0,Basic,299.0,low,expired
u001874,2026-01-12,7,122.47,10,11,0,0.0,0.0,0.0,0.0,0.0,1,68.33250000000001,5.25,5.75,0.0,1.0,0.0,0.792265747744254,0.9047617324263366,0.0,0.0,2026-01-30,1,34,0,medium,299.0,1,Basic,299.0,low,cancelled
u002330,2026-01-12,7,102.87,7,10,0,0.0,0.0,0.0,0.0,0.0,1,230.85500000000005,13.0,6.75,0.0,1.0,0.0,-0.554395613894455,-0.4615384260355057,0.0,0.0,2026-01-30,0,234,0,high,2994.0,6,Standard,499.0,mid,active
u001873,2026-01-12,7,64.78999999999999,3,13,0,0.0,0.0,0.0,0.0,0.0,1,118.19500000000001,7.25,7.0,0.0,1.0,0.0,-0.45183806039309576,-0.5862068156956116,0.0,0.0,2026-01-30,0,119,0,high,1497.0,3,Standard,499.0,mid,active
u001872,2026-01-12,7,113.09,5,13,0,0.0,0.0,0.0,0.0,0.0,1,71.70250000000001,5.0,7.0,0.0,2.0,0.0,0.577211386252761,0.0,0.0,0.0,2026-01-30,0,219,0,low,2093.0,7,Basic,299.0,low,active
u000343,2026-01-12,7,97.6,9,9,0,0.0,0.0,0.0,0.0,0.0,1,142.0775,9.25,7.0,0.0,1.0,0.0,-0.3130509734965003,-0.027027024105186585,0.0,0.0,2026-01-30,0,114,0,high,2397.0,3,Premium,799.0,high,active
u001871,2026-01-12,7,102.19,8,16,0,0.0,0.0,0.0,0.0,0.0,1,140.87,9.0,6.75,0.0,1.0,0.0,-0.27457939749712934,-0.11111109876543349,0.0,0.0,2026-01-30,0,260,0,high,6392.0,8,Premium,799.0,high,active
u000101,2026-01-12,7,257.0568771895066,4,7,1,0.0,0.0,0.0,0.0,0.0,1,129.00671929737666,5.0,7.0,0.0,1.0,0.0,0.992585173834032,-0.199999960000008,0.0,0.0,2026-01-30,0,61,0,medium,499.0,1,Standard,499.0,mid,active
u000344,2026-01-12,7,86.96,3,11,0,0.0,0.0,0.0,0.0,0.0,1,86.1925,5.75,7.0,1.0,1.0,1.0,0.008904486946027919,-0.4782607863894284,0.9999990000010001,0.9999990000010001,2026-01-30,0,141,0,medium,897.0,3,Basic,299.0,low,active
u000345,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,38.545,3.5,7.0,0.0,1.0,0.0,-0.9999999740562986,-0.9999997142857959,0.0,0.0,2026-01-30,0,43,0,low,299.0,1,Basic,299.0,low,cancelled
u001870,2026-01-12,6,45.65,3,6,0,0.0,0.0,0.0,0.0,0.0,1,42.115,2.75,6.75,0.0,1.0,0.0,0.08393683761280206,0.09090905785125168,0.0,0.0,2026-01-30,0,77,0,low,598.0,2,Basic,299.0,low,active
u001869,2026-01-12,7,76.76,9,8,0,0.0,0.0,0.0,0.0,0.0,1,108.4825,7.0,7.0,0.0,1.0,0.0,-0.2924204337803753,0.285714244897965,0.0,0.0,2026-01-30,0,263,0,high,6392.0,8,Premium,799.0,high,active
u000346,2026-01-12,7,55.71,3,5,0,0.0,0.0,0.0,0.0,0.0,1,53.49249999999999,4.25,7.0,0.0,1.0,0.0,0.04145440872170117,-0.29411757785468756,0.0,0.0,2026-01-30,0,206,0,medium,1794.0,6,Basic,299.0,low,active
u000339,2026-01-12,7,104.51,5,16,0,0.0,0.0,0.0,0.0,0.0,1,54.25999999999999,3.75,6.75,0.0,2.0,0.0,0.9260965549926921,0.33333324444446816,0.0,0.0,2026-01-30,0,220,0,low,2093.0,7,Basic,299.0,low,active
u001880,2026-01-12,7,62.08,3,5,0,0.0,0.0,0.0,0.0,0.0,1,67.71000000000001,4.5,7.0,0.0,2.0,0.0,-0.0831487212649725,-0.3333332592592757,0.0,0.0,2026-01-30,0,245,0,low,2392.0,8,Basic,299.0,low,active
u000338,2026-01-12,7,180.81,13,18,0,0.0,0.0,0.0,0.0,0.0,1,178.10000000000002,11.0,6.75,0.0,1.0,0.0,0.015216170605187021,0.1818181652892577,0.0,0.0,2026-01-30,0,191,0,high,1794.0,6,Basic,299.0,low,active
u001881,2026-01-12,7,37.09,1,3,0,0.0,0.0,0.0,0.0,0.0,1,84.96500000000003,4.5,7.0,1.0,2.0,1.0,-0.5634673034370942,-0.7777776049383099,0.499999750000125,0.499999750000125,2026-01-30,0,174,0,high,2495.0,5,Standard,499.0,mid,active
u001891,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,224,0,low,3196.0,4,Premium,799.0,high,cancelled
u000330,2026-01-12,7,158.12,8,17,0,0.0,0.0,0.0,0.0,0.0,1,115.26750000000001,7.0,6.75,0.0,2.0,0.0,0.3717656722687168,0.1428571224489825,0.0,0.0,2026-01-30,0,131,0,high,897.0,3,Basic,299.0,low,active
u001890,2026-01-12,7,65.05,4,6,0,0.0,0.0,0.0,0.0,0.0,1,81.42999999999999,5.5,6.75,0.0,2.0,0.0,-0.2011543632426088,-0.2727272231405049,0.0,0.0,2026-01-30,0,158,0,high,2495.0,5,Standard,499.0,mid,active
u000331,2026-01-12,6,40.01,6,8,0,0.0,0.0,0.0,0.0,0.0,1,42.915,3.0,6.75,0.0,1.0,0.0,-0.06769194762456143,0.9999996666667778,0.0,0.0,2026-01-30,0,133,0,low,1196.0,4,Basic,299.0,low,active
u001889,2026-01-12,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,255,0,low,897.0,3,Basic,299.0,low,cancelled
u002328,2026-01-12,7,25.66,4,2,0,0.0,0.0,0.0,0.0,0.0,1,47.262499999999996,3.0,7.0,0.0,1.0,0.0,-0.45707483825284656,0.33333322222225925,0.0,0.0,2026-01-30,0,228,0,low,3493.0,7,Standard,499.0,mid,active
u000104,2026-01-12,7,192.62,13,16,0,0.0,0.0,1.0,0.0,0.0,1,119.685,8.75,7.0,0.0,1.0,0.0,0.6093913137870969,0.485714230204088,0.0,0.0,2026-01-30,0,269,0,high,2994.0,6,Standard,499.0,mid,active
u000332,2026-01-12,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,177,0,low,499.0,1,Standard,499.0,mid,expired
u001888,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,167,0,low,0.0,0,Premium,799.0,high,cancelled
u001887,2026-01-12,7,8.03,1,1,0,0.0,0.0,0.0,0.0,0.0,1,45.6575,4.0,7.0,0.0,1.0,0.0,-0.8241252625718609,-0.7499998125000469,0.0,0.0,2026-01-30,0,107,0,low,897.0,3,Basic,299.0,low,active
u001892,2026-01-12,7,107.93,9,7,0,0.0,0.0,0.0,0.0,0.0,1,103.42,7.5,7.0,0.0,1.0,0.0,0.043608585925269956,0.19999997333333688,0.0,0.0,2026-01-30,0,209,0,high,4794.0,6,Premium,799.0,high,active
u001886,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,225,0,medium,1495.0,5,Basic,299.0,low,cancelled
u000334,2026-01-12,7,96.2,7,7,0,0.0,0.0,0.0,0.0,0.0,1,85.25750000000001,5.75,7.0,0.0,1.0,0.0,0.12834647827643922,0.2173912665406493,0.0,0.0,2026-01-30,0,62,0,medium,299.0,1,Basic,299.0,low,active
u001885,2026-01-12,7,102.73,8,12,0,0.0,0.0,0.0,0.0,0.0,1,74.9025,7.75,7.0,0.0,1.0,0.0,0.37151629956922266,0.03225806035379866,0.0,0.0,2026-01-30,0,115,0,medium,897.0,3,Basic,299.0,low,active
u001884,2026-01-12,7,22.63,2,2,0,0.0,0.0,1.0,0.0,0.0,1,20.015,3.0,7.0,0.0,1.0,0.0,0.13065200446405165,-0.33333322222225925,0.0,0.0,2026-01-30,0,58,0,low,299.0,1,Basic,299.0,low,active
u001883,2026-01-12,7,57.64,5,9,0,0.0,0.0,0.0,0.0,0.0,1,98.98499999999999,6.0,7.0,0.0,1.0,0.0,-0.417689544701828,-0.16666663888889352,0.0,0.0,2026-01-30,0,226,0,high,2994.0,6,Standard,499.0,mid,active
u000335,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,155,0,low,598.0,2,Basic,299.0,low,cancelled
u001882,2026-01-12,7,13.38,1,1,0,0.0,0.0,0.0,0.0,0.0,1,47.60249999999999,3.5,7.0,0.0,1.0,0.0,-0.7189223104054974,-0.7142855102041399,0.0,0.0,2026-01-30,0,204,0,medium,2994.0,6,Standard,499.0,mid,active
u000336,2026-01-12,7,161.27,14,18,0,0.0,0.0,0.0,0.0,0.0,1,173.505,11.75,7.0,1.0,2.0,1.0,-0.07051669940049732,0.1914893454051621,0.499999750000125,0.499999750000125,2026-01-30,0,68,0,high,799.0,1,Premium,799.0,high,active
u000337,2026-01-12,7,215.55,19,20,0,0.0,0.0,0.0,0.0,0.0,1,152.38,10.333333333333334,6.0,0.0,1.0,0.0,0.4145557132526861,0.83870959625391,0.0,0.0,2026-01-30,0,29,0,high,499.0,1,Standard,499.0,mid,active
u002329,2026-01-12,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,264,0,low,0.0,0,Basic,299.0,low,expired
u000103,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,12.335000000000004,0.75,6.75,0.0,1.0,0.0,-0.9999999189298809,-0.9999986666684444,0.0,0.0,2026-01-30,0,68,0,low,299.0,1,Basic,299.0,low,cancelled
u000333,2026-01-12,7,93.81,4,5,0,0.0,0.0,0.0,0.0,0.0,1,72.925,4.0,6.75,1.0,2.0,1.0,0.2863901229154595,0.0,0.499999750000125,0.499999750000125,2026-01-30,0,193,0,high,1495.0,5,Basic,299.0,low,active
u001815,2026-01-12,7,165.09,7,16,0,0.0,0.0,0.0,0.0,0.0,1,236.2075,11.5,7.0,0.0,1.0,0.0,-0.3010806164026095,-0.39130431379962494,0.0,0.0,2026-01-30,0,49,0,high,799.0,1,Premium,799.0,high,active
u002035,2026-01-12,7,7.97,1,2,0,1.0,1.0,0.0,0.0,0.0,1,14.495,1.0,6.0,1.0,1.0,1.0,-0.4501551948840845,0.0,0.9999990000010001,0.9999990000010001,2026-01-30,1,23,0,low,0.0,0,Basic,299.0,low,cancelled
u002037,2026-01-12,7,103.16,5,7,0,0.0,0.0,0.0,0.0,0.0,1,135.92249999999999,7.0,7.0,0.0,1.0,0.0,-0.2410380897861789,-0.285714244897965,0.0,0.0,2026-01-30,0,124,0,high,1497.0,3,Standard,499.0,mid,active
u002199,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.9999990000010001,0.9999990000010001,2026-01-30,0,127,0,low,598.0,2,Basic,299.0,low,expired
u002198,2026-01-12,7,129.01999999999998,8,10,0,0.0,0.0,0.0,0.0,0.0,1,162.85,9.0,7.0,0.0,1.0,0.0,-0.20773718017969195,-0.11111109876543349,0.0,0.0,2026-01-30,0,54,0,high,299.0,1,Basic,299.0,low,active
u000132,2026-01-12,7,295.15,13,29,1,0.0,0.0,0.0,0.0,0.0,1,179.8025,9.25,7.0,0.0,2.0,0.0,0.6415233345391562,0.4054053615777988,0.0,0.0,2026-01-30,0,132,0,high,3196.0,4,Premium,799.0,high,active
u002197,2026-01-12,7,49.980000000000004,3,10,0,0.0,0.0,1.0,0.0,0.0,1,70.9175,5.75,7.0,0.0,1.0,0.0,-0.29523741960394234,-0.4782607863894284,0.0,0.0,2026-01-30,0,198,0,low,1794.0,6,Basic,299.0,low,active
u000183,2026-01-12,6,61.91,5,5,0,0.0,0.0,0.0,0.0,0.0,1,76.1475,4.75,6.5,1.0,1.0,1.0,-0.18697264930598312,0.05263156786703834,0.9999990000010001,0.9999990000010001,2026-01-30,0,146,0,medium,598.0,2,Basic,299.0,low,active
u002196,2026-01-12,7,34.25,7,3,0,0.0,0.0,0.0,0.0,0.0,1,21.775,3.0,6.75,0.0,2.0,0.0,0.5729046809228621,1.333332888889037,0.0,0.0,2026-01-30,0,66,0,low,598.0,2,Basic,299.0,low,active
u002195,2026-01-12,6,23.94,1,3,0,0.0,0.0,0.0,0.0,0.0,1,54.2025,3.75,6.75,0.0,1.0,0.0,-0.5583229452825433,-0.7333331377778299,0.0,0.0,2026-01-30,0,105,0,low,1497.0,3,Standard,499.0,mid,active
u002194,2026-01-12,7,210.75,8,21,1,0.0,0.0,1.0,0.0,0.0,1,189.255,11.5,7.0,0.0,2.0,0.0,0.11357691942840657,-0.3043477996219305,0.0,0.0,2026-01-30,0,216,0,high,3493.0,7,Standard,499.0,mid,active
u000184,2026-01-12,7,9.64,1,1,0,0.0,0.0,0.0,0.0,0.0,1,43.5425,4.0,7.0,0.0,2.0,0.0,-0.77860709011639,-0.7499998125000469,0.0,0.0,2026-01-30,0,96,0,low,1497.0,3,Standard,499.0,mid,active
u002193,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,199,0,low,897.0,3,Basic,299.0,low,cancelled
u000185,2026-01-12,7,119.72,7,13,0,0.0,0.0,0.0,0.0,0.0,1,162.16,8.75,7.0,0.0,1.0,0.0,-0.26171682127702994,-0.19999997714285978,0.0,0.0,2026-01-30,0,146,0,high,1196.0,4,Basic,299.0,low,active
u002192,2026-01-12,7,118.35,8,8,0,0.0,0.0,1.0,0.0,0.0,1,112.23500000000001,7.25,7.0,0.0,1.0,0.0,0.05448389491260378,0.10344826159334322,0.0,0.0,2026-01-30,0,168,0,medium,2495.0,5,Standard,499.0,mid,active
u002278,2026-01-12,7,33.22,2,3,0,0.0,0.0,0.0,0.0,0.0,1,57.33,4.75,7.0,0.0,1.0,0.0,-0.42054769892643123,-0.5789472465374218,0.0,0.0,2026-01-30,0,258,0,low,3992.0,8,Standard,499.0,mid,active
u000186,2026-01-12,7,75.57,5,7,0,0.0,0.0,0.0,0.0,0.0,1,40.73,3.25,6.75,0.0,2.0,0.0,0.8553891270466701,0.538461372781116,0.0,0.0,2026-01-30,0,159,0,low,1495.0,5,Basic,299.0,low,active
u002191,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,180,0,low,799.0,1,Premium,799.0,high,expired
u002190,2026-01-12,7,208.12,10,29,0,0.0,0.0,0.0,0.0,0.0,1,156.76999999999998,8.0,7.0,0.0,2.0,0.0,0.3275499117972196,0.24999996875000394,0.0,0.0,2026-01-30,0,123,0,high,1996.0,4,Standard,499.0,mid,active
u000187,2026-01-12,7,13.35,1,3,0,0.0,0.0,0.0,0.0,0.0,1,61.5075,3.25,7.0,0.0,1.0,0.0,-0.7829532856488512,-0.6923074792900064,0.0,0.0,2026-01-30,0,229,0,medium,2093.0,7,Basic,299.0,low,active
u000131,2026-01-12,7,59.629999999999995,3,7,0,0.0,0.0,0.0,0.0,0.0,1,120.83,7.0,7.0,0.0,2.0,0.0,-0.5064967267524892,-0.57142848979593,0.0,0.0,2026-01-30,0,129,0,high,1996.0,4,Standard,499.0,mid,active
u002189,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8.73,0.5,7.0,0.0,1.0,0.0,-0.999999885452476,-0.999998000004,0.0,0.0,2026-01-30,0,155,0,medium,1196.0,4,Basic,299.0,low,cancelled
u002188,2026-01-12,7,215.57,13,18,0,0.0,0.0,0.0,0.0,0.0,1,144.8125,8.5,7.0,0.0,1.0,0.0,0.48861458445497047,0.5294117024221527,0.0,0.0,2026-01-30,0,206,0,medium,1794.0,6,Basic,299.0,low,active
u000188,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,175,0,low,998.0,2,Standard,499.0,mid,cancelled
u000182,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,24.555,1.25,7.0,0.0,1.0,0.0,-0.9999999592750983,-0.99999920000064,0.0,0.0,2026-01-30,0,232,0,medium,2093.0,7,Basic,299.0,low,cancelled
u002187,2026-01-12,7,49.86,4,6,0,0.0,0.0,0.0,0.0,0.0,1,53.08749999999999,3.75,6.75,0.0,1.0,0.0,-0.06079585475308007,0.06666664888889362,0.0,0.0,2026-01-30,0,194,0,low,1794.0,6,Basic,299.0,low,active
u002200,2026-01-12,6,80.06,7,8,0,0.0,0.0,0.0,0.0,0.0,1,61.785,4.75,6.75,0.0,1.0,0.0,0.2957837614990086,0.4736841108033451,0.0,0.0,2026-01-30,0,228,0,medium,2495.0,5,Standard,499.0,mid,active
u002277,2026-01-12,7,28.08,1,2,0,0.0,0.0,0.0,0.0,0.0,1,42.2625,2.25,7.0,0.0,2.0,0.0,-0.33558118105693757,-0.555555308642085,0.0,0.0,2026-01-30,0,218,0,medium,2093.0,7,Basic,299.0,low,active
u002211,2026-01-12,7,37.21,5,5,0,0.0,0.0,0.0,0.0,0.0,1,66.69,6.25,7.0,0.0,2.0,0.0,-0.44204527752218803,-0.1999999680000051,0.0,0.0,2026-01-30,0,95,0,low,897.0,3,Basic,299.0,low,active
u002210,2026-01-12,7,129.72,10,15,0,0.0,0.0,0.0,0.0,0.0,1,59.775,5.0,7.0,0.0,1.0,0.0,1.1701379979901632,0.99999980000004,0.0,0.0,2026-01-30,0,236,0,low,1794.0,6,Basic,299.0,low,active
u000173,2026-01-12,7,51.59,2,4,0,0.0,0.0,0.0,0.0,0.0,1,47.03,4.25,7.0,0.0,1.0,0.0,0.0969593855632706,-0.5294116401384376,0.0,0.0,2026-01-30,0,77,0,medium,598.0,2,Basic,299.0,low,active
u002209,2026-01-12,7,74.63,5,9,0,0.0,0.0,0.0,0.0,0.0,1,99.035,5.5,7.0,1.0,1.0,1.0,-0.24642802800597743,-0.09090907438016829,0.9999990000010001,0.9999990000010001,2026-01-30,0,212,0,high,1495.0,5,Basic,299.0,low,active
u000174,2026-01-12,7,209.74,9,26,0,0.0,0.0,0.0,0.0,0.0,1,156.8175,9.25,7.0,0.0,1.0,0.0,0.337478276739023,-0.027027024105186585,0.0,0.0,2026-01-30,0,89,0,high,998.0,2,Standard,499.0,mid,active
u000175,2026-01-12,6,55.879999999999995,5,5,0,0.0,0.0,0.0,0.0,0.0,1,50.7825,4.0,6.75,0.0,2.0,0.0,0.1003790656155355,0.24999993750001562,0.0,0.0,2026-01-30,0,96,0,low,897.0,3,Basic,299.0,low,active
u002276,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,164,0,medium,2397.0,3,Premium,799.0,high,cancelled
u002208,2026-01-12,7,10.82,1,2,0,0.0,0.0,0.0,0.0,0.0,1,40.792500000000004,2.5,6.75,0.0,1.0,0.0,-0.7347551453145764,-0.5999997600000959,0.0,0.0,2026-01-30,0,60,0,medium,299.0,1,Basic,299.0,low,active
u002207,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,31.8425,1.75,7.0,0.0,1.0,0.0,-0.9999999685954316,-0.9999994285717552,0.0,0.0,2026-01-30,0,237,0,medium,3493.0,7,Standard,499.0,mid,cancelled
u000176,2026-01-12,7,165.38,9,15,0,0.0,0.0,1.0,0.0,0.0,1,110.04250000000002,5.75,7.0,0.0,2.0,0.0,0.5028738850637352,0.5652172930056881,0.0,0.0,2026-01-30,0,155,0,medium,3995.0,5,Premium,799.0,high,active
u002206,2026-01-12,7,90.71000000000001,6,9,0,0.0,0.0,0.0,0.0,0.0,1,98.69000000000003,6.5,6.75,0.0,2.0,0.0,-0.0808592554376407,-0.07692306508875922,0.0,0.0,2026-01-30,0,70,0,medium,998.0,2,Standard,499.0,mid,active
u000133,2026-01-12,7,87.62,4,6,0,0.0,0.0,0.0,0.0,0.0,1,130.5625,9.25,7.0,0.0,2.0,0.0,-0.3289037791946096,-0.5675675062089183,0.0,0.0,2026-01-30,0,248,0,medium,6392.0,8,Premium,799.0,high,active
u002205,2026-01-12,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,10.9625,0.5,7.0,0.0,1.0,0.0,-0.9999999087799399,-0.999998000004,0.0,0.0,2026-01-30,0,156,0,medium,1996.0,4,Standard,499.0,mid,cancelled
u002204,2026-01-12,7,25.8,5,3,0,0.0,0.0,0.0,0.0,0.0,1,51.7725,4.5,7.0,0.0,2.0,0.0,-0.5016659326540938,0.11111108641975857,0.0,0.0,2026-01-30,0,186,0,low,1794.0,6,Basic,299.0,low,active
u000177,2026-01-12,7,147.89,6,15,0,0.0,0.0,0.0,0.0,0.0,1,111.9,6.5,6.75,0.0,1.0,0.0,0.32162644931522366,-0.07692306508875922,0.0,0.0,2026-01-30,0,91,0,medium,998.0,2,Standard,499.0,mid,active
u002203,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,261,0,low,1495.0,5,Basic,299.0,low,cancelled
u000178,2026-01-12,7,297.09,18,30,1,0.0,0.0,1.0,0.0,0.0,1,191.46249999999998,14.0,6.75,1.0,2.0,1.0,0.551687664416334,0.2857142653061239,0.499999750000125,0.499999750000125,2026-01-30,0,230,0,medium,2093.0,7,Basic,299.0,low,active
u000179,2026-01-12,7,108.96000000000001,9,7,0,0.0,0.0,0.0,0.0,0.0,1,55.92,4.0,6.75,0.0,1.0,0.0,0.948497837115561,1.249999687500078,0.0,0.0,2026-01-30,0,44,0,low,299.0,1,Basic,299.0,low,active
u002202,2026-01-12,6,148.74,8,14,0,0.0,0.0,0.0,0.0,0.0,1,173.1875,11.0,6.75,0.0,1.0,0.0,-0.1411620345512116,-0.2727272479338866,0.0,0.0,2026-01-30,0,269,0,high,3992.0,8,Standard,499.0,mid,active
