user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,avg_daily_minutes,lifetime_paid_amount,lifetime_paid_months,plan_id,sub_status,sub_end_date,sub_start_date,plan_name,plan_price,tier,tenure_days,days_since_last_active,engagement_band,price_band
u001248,2025-08-29,1,regular,web,organic,2026-01-30,2.670194805194805,799.0,1,PLN_PREM,cancelled,2025-09-28,2025-08-29,Premium,799.0,high,154,0,low,high
u001249,2025-07-25,3,value,mobile,search,2026-01-30,9.747754010695187,2994.0,6,PLN_STD,active,2026-01-30,2025-07-31,Standard,499.0,mid,189,0,medium,mid
u001250,2026-01-05,2,regular,web,search,2026-01-30,16.215416666666666,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-12,Basic,299.0,low,25,0,medium,low
u001251,2025-07-04,1,value,web,paid_social,2026-01-30,0.8752153110047848,0.0,0,PLN_BASIC,expired,2025-08-05,2025-07-06,Basic,299.0,low,210,0,low,low
u001252,2025-08-16,2,regular,mobile,paid_social,2026-01-30,13.233975903614459,1996.0,4,PLN_STD,expired,2026-01-15,2025-08-18,Standard,499.0,mid,167,0,medium,mid
u001253,2025-05-23,3,regular,web,organic,2026-01-30,16.760738916256155,3992.0,8,PLN_STD,active,2026-01-30,2025-05-25,Standard,499.0,mid,252,0,high,mid
u001254,2025-11-20,3,value,web,organic,2026-01-30,9.089295774647887,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-21,Basic,299.0,low,71,0,medium,low
u001255,2025-10-15,2,value,web,organic,2026-01-30,6.55411214953271,998.0,2,PLN_STD,active,2026-01-30,2025-10-17,Standard,499.0,mid,107,0,low,mid
u001256,2025-05-26,1,regular,mobile,organic,2026-01-30,15.928181818181818,6392.0,8,PLN_PREM,active,2026-01-30,2025-06-01,Premium,799.0,high,249,0,medium,high
u001257,2025-06-29,3,regular,mobile,search,2026-01-30,16.68521739130435,2093.0,7,PLN_BASIC,active,2026-01-30,2025-07-02,Basic,299.0,low,215,0,high,low
u001258,2025-09-21,3,regular,mobile,email,2026-01-30,16.92263565891473,2397.0,3,PLN_PREM,active,2026-01-30,2025-09-21,Premium,799.0,high,131,0,high,high
u001259,2025-09-17,2,regular,mobile,organic,2026-01-30,19.84203007518797,1497.0,3,PLN_STD,active,2026-01-30,2025-09-24,Standard,499.0,mid,135,0,high,mid
u001260,2025-11-22,2,regular,mobile,organic,2026-01-30,16.672463768115943,998.0,2,PLN_STD,active,2026-01-30,2025-11-25,Standard,499.0,mid,69,0,high,mid
u001261,2025-07-10,2,value,mobile,paid_social,2026-01-30,9.42088669950739,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-12,Basic,299.0,low,204,0,medium,low
u001262,2025-12-23,2,regular,web,search,2026-01-30,18.519473684210528,799.0,1,PLN_PREM,cancelled,2026-01-28,2025-12-29,Premium,799.0,high,38,0,high,high
u001263,2025-08-24,1,value,web,organic,2026-01-30,7.253647798742138,2495.0,5,PLN_STD,active,2026-01-30,2025-08-25,Standard,499.0,mid,159,0,low,mid
u001264,2025-11-27,1,regular,mobile,organic,2026-01-30,12.2521875,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-27,Basic,299.0,low,64,0,medium,low
u001265,2025-07-03,1,value,mobile,email,2026-01-30,8.859714285714286,2994.0,6,PLN_STD,active,2026-01-30,2025-07-09,Standard,499.0,mid,211,0,medium,mid
u001266,2025-05-14,3,value,web,organic,2026-01-30,8.527511961722489,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-17,Basic,299.0,low,261,0,medium,low
u001267,2025-05-18,1,regular,mobile,paid_social,2026-01-30,16.765121951219513,3493.0,7,PLN_STD,cancelled,2026-01-14,2025-05-19,Standard,499.0,mid,257,0,high,mid
u001268,2025-08-06,1,regular,mobile,referral,2026-01-30,16.995084745762714,3196.0,4,PLN_PREM,active,2026-01-30,2025-08-11,Premium,799.0,high,177,0,high,high
u001269,2025-12-30,2,regular,web,organic,2026-01-30,18.116451612903226,499.0,1,PLN_STD,active,2026-01-30,2026-01-06,Standard,499.0,mid,31,0,high,mid
u001270,2025-05-17,1,regular,web,paid_social,2026-01-30,16.5566985645933,5593.0,7,PLN_PREM,active,2026-01-30,2025-05-21,Premium,799.0,high,258,0,high,high
u001271,2025-08-05,1,premium,web,organic,2026-01-30,27.92136904761905,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-07,Premium,799.0,high,178,0,high,high
u001272,2025-06-01,2,regular,web,organic,2026-01-30,16.08258373205742,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-07,Basic,299.0,low,243,0,medium,low
u001273,2025-12-24,2,premium,web,organic,2026-01-30,26.703529411764706,799.0,1,PLN_PREM,active,2026-01-30,2025-12-29,Premium,799.0,high,37,0,high,high
u001274,2025-10-21,2,regular,web,email,2026-01-30,17.235643564356437,1497.0,3,PLN_STD,active,2026-01-30,2025-10-25,Standard,499.0,mid,101,0,high,mid
u001275,2025-11-12,3,regular,web,organic,2026-01-30,12.06425,998.0,2,PLN_STD,cancelled,2026-01-17,2025-11-18,Standard,499.0,mid,79,0,medium,mid
u001276,2025-10-31,1,regular,web,organic,2026-01-30,11.35391304347826,2397.0,3,PLN_PREM,cancelled,2026-01-29,2025-10-31,Premium,799.0,high,91,0,medium,high
u001277,2025-10-16,3,regular,mobile,email,2026-01-30,14.698285714285714,1497.0,3,PLN_STD,active,2026-01-30,2025-10-16,Standard,499.0,mid,106,0,medium,mid
u001278,2025-11-15,3,value,mobile,organic,2026-01-30,5.006753246753247,598.0,2,PLN_BASIC,cancelled,2026-01-18,2025-11-19,Basic,299.0,low,76,0,low,low
u001279,2025-05-07,3,regular,web,referral,2026-01-30,14.966826923076923,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-10,Basic,299.0,low,268,0,medium,low
u001280,2025-12-08,2,value,web,paid_social,2026-01-30,4.0249999999999995,0.0,0,PLN_STD,expired,2026-01-13,2025-12-14,Standard,499.0,mid,53,0,low,mid
u001281,2025-11-06,2,value,web,search,2026-01-30,7.3167441860465114,598.0,2,PLN_BASIC,cancelled,2026-01-06,2025-11-07,Basic,299.0,low,85,0,low,low
u001282,2025-11-06,2,premium,web,paid_social,2026-01-30,28.477710843373494,1598.0,2,PLN_PREM,active,2026-01-30,2025-11-07,Premium,799.0,high,85,0,high,high
u001283,2025-08-11,2,value,web,paid_social,2026-01-30,7.590529411764707,2495.0,5,PLN_STD,active,2026-01-30,2025-08-18,Standard,499.0,mid,172,0,low,mid
u001284,2025-11-22,1,regular,web,organic,2026-01-30,9.751304347826087,499.0,1,PLN_STD,cancelled,2025-12-27,2025-11-27,Standard,499.0,mid,69,0,medium,mid
u001285,2025-08-08,3,regular,web,email,2026-01-30,18.033542857142855,2495.0,5,PLN_STD,active,2026-01-30,2025-08-12,Standard,499.0,mid,175,0,high,mid
u001286,2025-05-17,2,value,mobile,email,2026-01-30,8.529130434782608,2093.0,7,PLN_BASIC,active,2026-01-30,2025-05-17,Basic,299.0,low,258,0,medium,low
u001287,2025-12-18,3,premium,web,referral,2026-01-30,28.315555555555555,0.0,0,PLN_STD,active,2026-01-30,2025-12-25,Standard,499.0,mid,43,0,high,mid
u001288,2025-07-02,2,value,mobile,paid_social,2026-01-30,9.251690821256037,1495.0,5,PLN_BASIC,active,2026-01-30,2025-07-05,Basic,299.0,low,212,0,medium,low
u001289,2025-05-30,1,premium,web,search,2026-01-30,24.546127450980393,5593.0,7,PLN_PREM,cancelled,2026-01-29,2025-06-03,Premium,799.0,high,245,0,high,high
u001290,2025-10-08,2,regular,web,search,2026-01-30,19.16849557522124,2397.0,3,PLN_PREM,active,2026-01-30,2025-10-08,Premium,799.0,high,114,0,high,high
u001291,2025-07-02,2,value,mobile,organic,2026-01-30,7.958862559241706,2093.0,7,PLN_BASIC,active,2026-01-30,2025-07-04,Basic,299.0,low,212,0,low,low
u001292,2025-12-06,2,value,web,search,2026-01-30,4.228392857142857,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-08,Basic,299.0,low,55,0,low,low
u001293,2025-08-24,2,value,mobile,paid_social,2026-01-30,9.28320754716981,1196.0,4,PLN_BASIC,active,2026-01-30,2025-08-28,Basic,299.0,low,159,0,medium,low
u001294,2025-05-06,1,regular,mobile,paid_social,2026-01-30,0.0,0.0,0,PLN_BASIC,expired,2025-06-09,2025-05-10,Basic,299.0,low,269,0,low,low
u001295,2025-12-29,2,value,mobile,organic,2026-01-30,6.1234375,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-01,Basic,299.0,low,32,0,low,low
u001296,2025-09-11,2,premium,web,search,2026-01-30,24.898030303030303,2397.0,3,PLN_PREM,active,2026-01-30,2025-09-15,Premium,799.0,high,141,0,high,high
u001297,2025-07-10,3,value,web,paid_social,2026-01-30,1.4499024390243904,299.0,1,PLN_BASIC,cancelled,2025-08-13,2025-07-14,Basic,299.0,low,204,0,low,low
u001298,2025-10-21,1,regular,web,search,2026-01-30,15.664455445544553,1497.0,3,PLN_STD,cancelled,2026-01-23,2025-10-25,Standard,499.0,mid,101,0,medium,mid
u001299,2025-09-15,2,value,web,email,2026-01-30,8.711544117647058,897.0,3,PLN_BASIC,active,2026-01-30,2025-09-17,Basic,299.0,low,137,0,medium,low
u001300,2025-05-12,2,premium,web,paid_social,2026-01-30,29.781868686868687,6392.0,8,PLN_PREM,active,2026-01-30,2025-05-14,Premium,799.0,high,263,0,high,high
u001301,2025-11-11,2,value,mobile,organic,2026-01-30,11.225625,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-13,Basic,299.0,low,80,0,medium,low
u001302,2025-08-13,2,regular,mobile,organic,2026-01-30,16.77315476190476,2495.0,5,PLN_STD,active,2026-01-30,2025-08-20,Standard,499.0,mid,170,0,high,mid
u001303,2025-10-27,2,regular,web,paid_social,2026-01-30,17.022340425531915,1497.0,3,PLN_STD,active,2026-01-30,2025-10-28,Standard,499.0,mid,95,0,high,mid
u001304,2025-12-15,3,value,web,search,2026-01-30,3.860869565217391,299.0,1,PLN_BASIC,cancelled,2026-01-15,2025-12-16,Basic,299.0,low,46,0,low,low
u001305,2025-10-05,2,regular,mobile,referral,2026-01-30,18.914224137931036,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-05,Basic,299.0,low,117,0,high,low
u001306,2025-10-20,2,value,mobile,organic,2026-01-30,1.386138613861386,299.0,1,PLN_BASIC,cancelled,2025-11-24,2025-10-25,Basic,299.0,low,102,0,low,low
u001307,2025-07-07,1,regular,web,organic,2026-01-30,16.21014925373134,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-09,Basic,299.0,low,207,0,medium,low
u001308,2025-07-03,2,regular,web,search,2026-01-30,16.77728155339806,2994.0,6,PLN_STD,active,2026-01-30,2025-07-08,Standard,499.0,mid,211,0,high,mid
u001309,2025-08-17,2,regular,mobile,paid_social,2026-01-30,15.873192771084335,2495.0,5,PLN_STD,active,2026-01-30,2025-08-23,Standard,499.0,mid,166,0,medium,mid
u001310,2025-12-05,1,value,mobile,email,2026-01-30,4.164736842105263,299.0,1,PLN_BASIC,cancelled,2026-01-04,2025-12-05,Basic,299.0,low,56,0,low,low
u001311,2025-09-13,2,value,mobile,referral,2026-01-30,8.99,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-14,Basic,299.0,low,139,0,medium,low
u001312,2025-07-31,2,value,web,search,2026-01-30,8.732111111111111,2495.0,5,PLN_STD,active,2026-01-30,2025-08-07,Standard,499.0,mid,183,0,medium,mid
u001313,2025-11-16,2,value,web,referral,2026-01-30,5.449866666666667,598.0,2,PLN_BASIC,cancelled,2026-01-19,2025-11-20,Basic,299.0,low,75,0,low,low
u001314,2025-12-05,2,value,web,organic,2026-01-30,4.443684210526316,299.0,1,PLN_BASIC,cancelled,2026-01-05,2025-12-06,Basic,299.0,low,56,0,low,low
u001315,2025-12-17,2,premium,web,search,2026-01-30,26.594047619047622,499.0,1,PLN_STD,active,2026-01-30,2025-12-21,Standard,499.0,mid,44,0,high,mid
u001316,2025-07-19,2,regular,mobile,email,2026-01-30,8.954455958549223,2397.0,3,PLN_PREM,cancelled,2025-10-21,2025-07-23,Premium,799.0,high,195,0,medium,high
u001317,2025-10-30,1,regular,web,search,2026-01-30,19.672197802197804,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-06,Basic,299.0,low,92,0,high,low
u001318,2025-09-30,1,value,mobile,email,2026-01-30,11.02,1996.0,4,PLN_STD,cancelled,2026-01-30,2025-10-02,Standard,499.0,mid,122,0,medium,mid
u001319,2025-08-25,2,value,mobile,organic,2026-01-30,9.055222929936306,2495.0,5,PLN_STD,active,2026-01-30,2025-08-29,Standard,499.0,mid,158,0,medium,mid
u001320,2025-08-12,3,regular,mobile,organic,2026-01-30,14.055930232558138,2495.0,5,PLN_STD,cancelled,2026-01-11,2025-08-14,Standard,499.0,mid,171,0,medium,mid
u001321,2025-06-02,1,value,mobile,search,2026-01-30,9.244660194174758,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-05,Basic,299.0,low,242,0,medium,low
u001322,2025-07-12,2,value,mobile,email,2026-01-30,5.364778325123153,1996.0,4,PLN_STD,cancelled,2025-11-12,2025-07-15,Standard,499.0,mid,202,0,low,mid
u001323,2025-09-19,3,regular,web,organic,2026-01-30,17.289847328244274,1996.0,4,PLN_STD,active,2026-01-30,2025-09-24,Standard,499.0,mid,133,0,high,mid
u001324,2025-12-13,3,regular,web,referral,2026-01-30,18.765531914893618,499.0,1,PLN_STD,active,2026-01-30,2025-12-18,Standard,499.0,mid,48,0,high,mid
u001325,2025-12-08,2,premium,web,organic,2026-01-30,11.575490196078432,0.0,0,PLN_STD,expired,2026-01-12,2025-12-13,Standard,499.0,mid,53,0,medium,mid
u001326,2025-06-21,2,value,mobile,paid_social,2026-01-30,7.423923444976076,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-26,Basic,299.0,low,223,0,low,low
u001327,2025-10-22,2,regular,mobile,search,2026-01-30,9.524795918367348,299.0,1,PLN_BASIC,expired,2025-12-24,2025-10-25,Basic,299.0,low,100,0,medium,low
u001328,2025-05-26,3,value,web,organic,2026-01-30,8.322211538461538,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-27,Basic,299.0,low,249,0,low,low
u001329,2025-10-21,1,value,web,paid_social,2026-01-30,7.437941176470588,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-25,Basic,299.0,low,101,0,low,low
u001330,2025-07-29,3,regular,web,paid_social,2026-01-30,15.95445054945055,2994.0,6,PLN_STD,active,2026-01-30,2025-07-29,Standard,499.0,mid,185,0,medium,mid
u001331,2025-08-25,1,value,web,search,2026-01-30,9.335897435897436,2495.0,5,PLN_STD,active,2026-01-30,2025-08-25,Standard,499.0,mid,158,0,medium,mid
u001332,2025-11-01,3,regular,mobile,organic,2026-01-30,17.444777777777777,998.0,2,PLN_STD,active,2026-01-30,2025-11-08,Standard,499.0,mid,90,0,high,mid
u001333,2025-08-19,1,regular,web,organic,2026-01-30,15.788562500000001,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-21,Basic,299.0,low,164,0,medium,low
u001334,2025-11-23,1,value,mobile,email,2026-01-30,7.3447826086956525,598.0,2,PLN_BASIC,cancelled,2026-01-29,2025-11-30,Basic,299.0,low,68,0,low,low
u001335,2025-09-15,1,premium,mobile,paid_social,2026-01-30,25.158461538461538,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-15,Premium,799.0,high,137,0,high,high
u001336,2026-01-10,2,regular,web,referral,2026-01-30,16.46095238095238,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-16,Basic,299.0,low,20,0,high,low
u001337,2025-10-12,2,regular,web,paid_social,2026-01-30,19.742037037037036,2397.0,3,PLN_PREM,active,2026-01-30,2025-10-13,Premium,799.0,high,110,0,high,high
u001338,2025-07-18,1,regular,mobile,referral,2026-01-30,4.055702730678752,598.0,2,PLN_BASIC,cancelled,2025-09-19,2025-07-21,Basic,299.0,low,196,0,low,low
u001339,2025-11-15,2,premium,mobile,organic,2026-01-30,17.110799999999998,499.0,1,PLN_STD,expired,2026-01-14,2025-11-15,Standard,499.0,mid,76,0,high,mid
u001340,2025-08-15,2,value,web,search,2026-01-30,8.836445783132529,1196.0,4,PLN_BASIC,active,2026-01-30,2025-08-17,Basic,299.0,low,168,0,medium,low
u001341,2025-09-16,3,regular,web,paid_social,2026-01-30,13.197803030303032,998.0,2,PLN_STD,expired,2026-01-20,2025-09-22,Standard,499.0,mid,136,0,medium,mid
u001342,2025-06-08,3,regular,mobile,organic,2026-01-30,17.474571428571426,5593.0,7,PLN_PREM,active,2026-01-30,2025-06-12,Premium,799.0,high,236,0,high,high
u001343,2025-06-03,2,value,mobile,organic,2026-01-30,7.98652380952381,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-10,Basic,299.0,low,241,0,low,low
u001344,2025-09-26,1,value,mobile,paid_social,2026-01-30,0.9441935483870968,0.0,0,PLN_STD,expired,2025-10-28,2025-09-28,Standard,499.0,mid,126,0,low,mid
u001345,2025-06-20,2,premium,mobile,referral,2026-01-30,29.113930348258705,3493.0,7,PLN_STD,active,2026-01-30,2025-06-27,Standard,499.0,mid,224,0,high,mid
u001346,2026-01-10,3,regular,mobile,paid_social,2026-01-30,11.97263157894737,0.0,0,PLN_STD,expired,2026-01-30,2026-01-16,Standard,499.0,mid,20,0,medium,mid
u001347,2025-12-05,1,regular,web,organic,2026-01-30,4.814035087719298,499.0,1,PLN_STD,cancelled,2026-01-04,2025-12-05,Standard,499.0,mid,56,0,low,mid
u001348,2025-10-27,2,regular,mobile,email,2026-01-30,14.475483870967743,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-31,Basic,299.0,low,95,0,medium,low
u001349,2025-11-05,3,regular,web,organic,2026-01-30,12.288795180722891,598.0,2,PLN_BASIC,cancelled,2026-01-04,2025-11-05,Basic,299.0,low,86,0,medium,low
u001350,2025-10-01,3,premium,mobile,organic,2026-01-30,27.569734513274337,1497.0,3,PLN_STD,active,2026-01-30,2025-10-06,Standard,499.0,mid,121,0,high,mid
u001351,2025-05-20,2,regular,mobile,email,2026-01-30,16.106764705882355,3992.0,8,PLN_STD,active,2026-01-30,2025-05-25,Standard,499.0,mid,255,0,medium,mid
u001352,2025-08-11,2,value,mobile,paid_social,2026-01-30,8.720823529411765,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-13,Basic,299.0,low,172,0,medium,low
u001353,2025-09-06,2,value,web,email,2026-01-30,7.875170068027211,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-10,Basic,299.0,low,146,0,low,low
u001354,2025-12-20,3,regular,mobile,referral,2026-01-30,22.06380952380952,0.0,0,PLN_STD,active,2026-01-30,2025-12-26,Standard,499.0,mid,41,0,high,mid
u001355,2025-06-29,1,regular,mobile,paid_social,2026-01-30,17.771414634146343,2093.0,7,PLN_BASIC,active,2026-01-30,2025-07-03,Basic,299.0,low,215,0,high,low
u001356,2025-09-06,1,regular,mobile,organic,2026-01-30,14.998055555555554,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-13,Basic,299.0,low,146,0,medium,low
u001357,2025-07-30,2,value,mobile,organic,2026-01-30,7.019619565217391,1196.0,4,PLN_BASIC,cancelled,2026-01-01,2025-08-04,Basic,299.0,low,184,0,low,low
u001358,2025-06-07,1,value,web,email,2026-01-30,9.668293838862558,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-13,Basic,299.0,low,237,0,medium,low
u001359,2025-05-30,2,regular,web,referral,2026-01-30,13.677647058823528,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-30,Basic,299.0,low,245,0,medium,low
u001360,2025-08-04,2,regular,mobile,search,2026-01-30,15.250852272727274,2495.0,5,PLN_STD,active,2026-01-30,2025-08-07,Standard,499.0,mid,179,0,medium,mid
u001361,2025-05-25,3,value,mobile,search,2026-01-30,0.10711538461538463,598.0,2,PLN_BASIC,cancelled,2025-07-24,2025-05-25,Basic,299.0,low,250,0,low,low
u001362,2025-05-21,3,regular,mobile,organic,2026-01-30,8.042184466019417,3196.0,4,PLN_PREM,expired,2025-10-22,2025-05-25,Premium,799.0,high,254,0,low,high
u001363,2025-08-01,2,regular,mobile,organic,2026-01-30,15.964114285714285,2495.0,5,PLN_STD,active,2026-01-30,2025-08-06,Standard,499.0,mid,182,0,medium,mid
u001364,2025-06-24,3,premium,web,referral,2026-01-30,25.588522167487685,5593.0,7,PLN_PREM,active,2026-01-30,2025-06-25,Premium,799.0,high,220,0,high,high
u001365,2025-09-21,2,value,web,organic,2026-01-30,4.378091603053435,598.0,2,PLN_BASIC,cancelled,2025-11-22,2025-09-23,Basic,299.0,low,131,0,low,low
u001366,2025-05-09,2,premium,mobile,search,2026-01-30,26.707029702970296,5593.0,7,PLN_PREM,active,2026-01-30,2025-05-13,Premium,799.0,high,266,0,high,high
u001367,2025-07-19,1,regular,web,email,2026-01-30,8.408205128205127,598.0,2,PLN_BASIC,cancelled,2025-10-23,2025-07-25,Basic,299.0,low,195,0,medium,low
u001368,2025-08-26,3,regular,mobile,search,2026-01-30,16.751806451612904,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-31,Basic,299.0,low,157,0,high,low
u001369,2026-01-01,3,value,mobile,search,2026-01-30,8.788666666666668,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-08,Basic,299.0,low,29,0,medium,low
u001370,2025-10-11,3,regular,mobile,organic,2026-01-30,18.344774774774773,1497.0,3,PLN_STD,active,2026-01-30,2025-10-16,Standard,499.0,mid,111,0,high,mid
u001371,2025-12-12,3,regular,web,organic,2026-01-30,13.027446808510637,499.0,1,PLN_STD,active,2026-01-30,2025-12-17,Standard,499.0,mid,49,0,medium,mid
u001372,2025-07-30,3,value,mobile,organic,2026-01-30,10.894419889502762,1794.0,6,PLN_BASIC,active,2026-01-30,2025-08-03,Basic,299.0,low,184,0,medium,low
u001373,2025-08-25,1,regular,web,organic,2026-01-30,17.575806451612902,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-31,Basic,299.0,low,158,0,high,low
u001374,2025-08-18,3,regular,web,organic,2026-01-30,16.9472049689441,2495.0,5,PLN_STD,active,2026-01-30,2025-08-25,Standard,499.0,mid,165,0,high,mid
u001375,2025-12-13,2,regular,web,organic,2026-01-30,16.152916666666666,799.0,1,PLN_PREM,active,2026-01-30,2025-12-18,Premium,799.0,high,48,0,medium,high
u001376,2025-12-31,2,value,web,organic,2026-01-30,3.4406451612903224,499.0,1,PLN_STD,cancelled,2026-01-30,2025-12-31,Standard,499.0,mid,30,0,low,mid
u001377,2026-01-01,2,regular,mobile,organic,2026-01-30,8.700333333333333,499.0,1,PLN_STD,cancelled,2026-01-30,2026-01-08,Standard,499.0,mid,29,0,medium,mid
u001378,2025-11-09,2,value,mobile,email,2026-01-30,7.784756097560976,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-10,Basic,299.0,low,82,0,low,low
u001379,2025-09-08,2,premium,web,organic,2026-01-30,26.97748201438849,1497.0,3,PLN_STD,active,2026-01-30,2025-09-13,Standard,499.0,mid,144,0,high,mid
u001380,2025-09-17,1,premium,mobile,search,2026-01-30,22.078968253968252,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-20,Premium,799.0,high,135,0,high,high
u001381,2026-01-06,1,value,web,referral,2026-01-30,10.0588,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-08,Basic,299.0,low,24,0,medium,low
u001382,2025-07-15,2,value,mobile,organic,2026-01-30,9.142886597938144,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-22,Basic,299.0,low,199,0,medium,low
u001383,2025-07-31,3,value,mobile,search,2026-01-29,7.343956043956044,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-04,Basic,299.0,low,183,0,low,low
u001384,2025-12-16,2,regular,mobile,referral,2026-01-30,16.936888888888888,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-18,Basic,299.0,low,45,0,high,low
u001385,2025-08-09,2,premium,web,search,2026-01-30,28.399757575757576,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-15,Premium,799.0,high,174,0,high,high
u001386,2025-07-03,2,regular,web,organic,2026-01-30,13.314162679425836,1495.0,5,PLN_BASIC,active,2026-01-30,2025-07-10,Basic,299.0,low,211,0,medium,low
u001387,2025-09-22,2,value,web,paid_social,2026-01-30,7.882480620155039,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-22,Basic,299.0,low,130,0,low,low
u001388,2025-07-25,1,value,mobile,paid_social,2026-01-30,8.524627659574469,2994.0,6,PLN_STD,active,2026-01-30,2025-08-01,Standard,499.0,mid,189,0,medium,mid
u001389,2025-12-14,3,value,mobile,search,2026-01-30,9.8225,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-16,Basic,299.0,low,47,0,medium,low
u001390,2025-12-19,1,regular,web,organic,2026-01-30,18.950952380952383,499.0,1,PLN_STD,active,2026-01-30,2025-12-20,Standard,499.0,mid,42,0,high,mid
u001391,2025-07-20,2,regular,web,organic,2026-01-30,11.238124999999998,897.0,3,PLN_BASIC,cancelled,2025-11-24,2025-07-27,Basic,299.0,low,194,0,medium,low
u001392,2025-09-14,3,regular,mobile,referral,2026-01-30,17.747536231884055,1996.0,4,PLN_STD,active,2026-01-30,2025-09-14,Standard,499.0,mid,138,0,high,mid
u001393,2026-01-06,2,value,web,organic,2026-01-30,4.3608,0.0,0,PLN_STD,expired,2026-01-30,2026-01-09,Standard,499.0,mid,24,0,low,mid
u001394,2025-11-07,3,premium,mobile,organic,2026-01-30,23.78792207792208,1598.0,2,PLN_PREM,active,2026-01-30,2025-11-12,Premium,799.0,high,84,0,high,high
u001395,2025-06-28,2,value,mobile,search,2026-01-30,7.396844660194175,2495.0,5,PLN_STD,cancelled,2025-12-30,2025-07-03,Standard,499.0,mid,216,0,low,mid
u001396,2025-09-30,3,regular,web,email,2026-01-30,15.731652892561984,1497.0,3,PLN_STD,active,2026-01-30,2025-10-02,Standard,499.0,mid,122,0,medium,mid
u001397,2025-10-07,2,premium,web,organic,2026-01-30,31.898053097345134,1598.0,2,PLN_PREM,active,2026-01-30,2025-10-13,Premium,799.0,high,115,0,high,high
u001398,2025-10-16,3,regular,web,organic,2026-01-30,10.207142857142857,998.0,2,PLN_STD,cancelled,2025-12-17,2025-10-18,Standard,499.0,mid,106,0,medium,mid
u001399,2025-05-11,2,premium,web,search,2026-01-30,24.14771144278607,5593.0,7,PLN_PREM,active,2026-01-30,2025-05-16,Premium,799.0,high,264,0,high,high
u001400,2025-07-19,3,value,unknown,paid_social,2026-01-30,4.5836082474226805,598.0,2,PLN_BASIC,expired,2025-11-19,2025-07-22,Basic,299.0,low,195,0,low,low
u001401,2025-12-05,3,regular,mobile,search,2026-01-30,10.35574074074074,0.0,0,PLN_BASIC,expired,2026-01-09,2025-12-10,Basic,299.0,low,56,0,medium,low
u001402,2025-07-04,2,value,web,referral,2026-01-30,8.524457869610186,2495.0,5,PLN_STD,active,2026-01-30,2025-07-07,Standard,499.0,mid,210,0,medium,mid
u001403,2025-07-19,3,regular,web,organic,2026-01-30,17.23221649484536,2994.0,6,PLN_STD,active,2026-01-30,2025-07-21,Standard,499.0,mid,195,0,high,mid
u001404,2025-07-24,2,value,web,search,2026-01-30,5.585508021390375,1196.0,4,PLN_BASIC,expired,2025-12-27,2025-07-30,Basic,299.0,low,190,0,low,low
u001405,2025-06-18,2,value,web,search,2026-01-30,5.745571428571428,2093.0,7,PLN_BASIC,cancelled,2026-01-18,2025-06-22,Basic,299.0,low,226,0,low,low
u001406,2025-06-13,3,value,mobile,search,2026-01-30,7.303951219512195,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-14,Basic,299.0,low,231,0,low,low
