touch_id,user_id,touch_date,channel,campaign_type,offer_pct,delivered,clicked,redeemed
T00002402,U001450,2025-09-26,EMAIL,renewal_reminder,0,1,1,0
T00002403,U001450,2025-10-28,email,renewal_reminder,0,1,1,0
T00002404,U001450,2026-01-24,email,renewal_reminder,0,1,0,0
T00002405,U001451,2025-11-12,email,renewal_reminder,0,1,0,0
T00002406,U001451,2025-12-09,email,renewal_reminder,0,1,0,0
T00002407,U001452,2025-09-12,inapp,renewal_reminder,0,1,1,0
T00002408,U001452,2025-10-14,push,renewal_reminder,0,1,1,0
T00002409,U001452,2025-11-15,email,renewal_reminder,0,1,0,0
T00002410,U001452,2026-01-12,email,renewal_reminder,0,1,0,0
T00002411,U001453,2025-07-11,email,renewal_reminder,0,1,0,0
T00002412,U001453,2025-08-10,email,renewal_reminder,0,1,0,0
T00002413,U001453,2025-09-11,inapp,renewal_reminder,0,1,0,0
T00002414,U001453,2025-10-10,inapp,renewal_reminder,0,1,0,0
T00002415,U001453,2026-01-09,email,renewal_reminder,0,1,0,0
T00002416,U001454,2025-08-04,email,renewal_reminder,0,1,0,0
T00002417,U001454,2025-09-05,push,renewal_reminder,0,1,0,0
T00002418,U001454,2025-10-04,email,renewal_reminder,0,1,0,0
T00002419,U001454,2025-10-31,email,renewal_reminder,0,1,0,0
T00002420,U001454,2025-11-30,email,renewal_reminder,0,1,0,0
T00002421,U001455,2025-10-23,push,renewal_reminder,0,1,0,0
T00002422,U001455,2025-11-20,inapp,renewal_reminder,0,1,0,0
T00002423,U001455,2025-12-22,email,renewal_reminder,0,1,0,0
T00002424,U001456,2025-08-18,push,renewal_reminder,0,1,0,0
T00002425,U001458,2025-09-27,email,renewal_reminder,0,1,1,0
T00002426,U001458,2025-12-26,email,renewal_reminder,0,1,0,0
T00002427,U001460,2025-10-08,push,renewal_reminder,0,1,0,0
T00002428,U001460,2025-12-08,push,renewal_reminder,0,1,0,0
T00002429,U001460,2026-01-10,email,renewal_reminder,0,1,0,0
T00002430,U001462,2025-08-20,email,renewal_reminder,0,1,0,0
T00002431,U001462,2025-11-19,email,renewal_reminder,0,1,0,0
T00002432,U001462,2026-01-19,email,renewal_reminder,0,1,0,0
T00002433,U001463,2025-08-15,email,renewal_reminder,0,1,0,0
T00002434,U001463,2026-01-13,email,renewal_reminder,0,1,0,0
T00002435,U001464,2025-09-09,email,renewal_reminder,0,1,0,0
T00002436,U001464,2025-11-11,email,renewal_reminder,0,1,0,0
T00002437,U001464,2025-12-10,email,renewal_reminder,0,1,0,0
T00002438,U001464,2026-01-08,email,renewal_reminder,0,1,0,0
T00002439,U001465,2025-12-27,push,renewal_reminder,0,1,0,0
T00002440,U001466,2025-08-01,push,renewal_reminder,0,1,0,0
T00002441,U001466,2025-11-29,inapp,renewal_reminder,0,1,1,0
T00002442,U001468,2025-10-08,email,renewal_reminder,0,1,1,0
T00002443,U001468,2025-12-07,inapp,renewal_reminder,0,1,0,0
T00002444,U001469,2026-01-13,email,renewal_reminder,0,1,0,0
T00002445,U001470,2025-07-21,push,renewal_reminder,0,1,0,0
T00002446,U001470,2025-08-19,push,renewal_reminder,0,1,0,0
T00002447,U001470,2025-09-20,push,renewal_reminder,0,1,0,0
T00002448,U001470,2025-10-16,push,renewal_reminder,0,1,0,0
T00002449,U001470,2025-11-17,email,renewal_reminder,0,1,0,0
T00002450,U001472,2025-11-30,inapp,renewal_reminder,0,1,0,0
T00002451,U001472,2025-12-26,email,renewal_reminder,0,1,0,0
T00002452,U001473,2025-10-21,push,renewal_reminder,0,1,0,0
T00002453,U001473,2025-11-23,inapp,renewal_reminder,0,1,0,0
T00002454,U001473,2025-12-24,email,renewal_reminder,0,1,0,0
T00002455,U001474,2025-07-24,email,renewal_reminder,0,1,0,0
T00002456,U001474,2025-09-26,email,renewal_reminder,0,1,0,0
T00002457,U001474,2025-10-22,email,renewal_reminder,0,1,0,0
T00002458,U001474,2026-01-20,email,renewal_reminder,0,1,0,0
T00002459,U001476,2025-10-11,push,renewal_reminder,0,1,0,0
T00002460,U001476,2025-11-11,email,renewal_reminder,0,1,0,0
T00002461,U001476,2025-12-10,email,renewal_reminder,0,1,0,0
T00002462,U001477,2025-10-01,push,renewal_reminder,0,1,0,0
T00002463,U001477,2025-12-31,inapp,renewal_reminder,0,1,1,0
T00002464,U001478,2025-11-08,email,renewal_reminder,0,1,0,0
T00002465,U001478,2025-12-07,email,renewal_reminder,0,1,0,0
T00002466,U001479,2025-08-30,push,renewal_reminder,0,1,0,0
T00002467,U001479,2025-09-30,push,renewal_reminder,0,1,0,0
T00002468,U001479,2025-12-26,inapp,renewal_reminder,0,1,0,0
T00002469,U001480,2025-10-12,email,renewal_reminder,0,1,0,0
T00002470,U001481,2025-08-09,push,renewal_reminder,0,1,0,0
T00002471,U001481,2025-09-09,email,renewal_reminder,0,1,0,0
T00002472,U001481,2025-10-11,inapp,renewal_reminder,0,1,0,0
T00002473,U001481,2025-11-11,email,renewal_reminder,0,1,0,0
T00002474,U001481,2025-12-09,email,renewal_reminder,0,1,0,0
T00002475,U001481,2026-01-10,push,renewal_reminder,0,1,0,0
T00002476,U001482,2025-11-01,email,renewal_reminder,0,1,1,0
T00002477,U001482,2025-11-27,inapp,renewal_reminder,0,1,1,0
T00002478,U001482,2025-12-30,email,renewal_reminder,0,1,0,0
T00002479,U001483,2025-08-14,email,renewal_reminder,0,1,0,0
T00002480,U001483,2025-09-14,email,renewal_reminder,0,1,1,0
T00002481,U001483,2025-10-15,email,renewal_reminder,0,1,0,0
T00002482,U001483,2026-01-11,email,renewal_reminder,0,1,0,0
T00002483,U001484,2025-09-23,email,renewal_reminder,0,1,0,0
T00002484,U001484,2025-11-26,push,renewal_reminder,0,1,0,0
T00002485,U001484,2026-01-24,inapp,renewal_reminder,0,1,0,0
T00002486,U001485,2025-09-18,inapp,renewal_reminder,0,1,0,0
T00002487,U001485,2025-10-19,email,renewal_reminder,0,1,0,0
T00002488,U001485,2025-12-14,inapp,renewal_reminder,0,1,0,0
T00002489,U001485,2026-01-16,push,renewal_reminder,0,1,1,0
T00002490,U001487,2025-07-17,email,renewal_reminder,0,1,0,0
T00002491,U001487,2025-10-12,push,renewal_reminder,0,1,0,0
T00002492,U001487,2025-11-11,email,renewal_reminder,0,1,0,0
T00002493,U001488,2025-07-06,email,renewal_reminder,0,1,0,0
T00002494,U001488,2025-10-03,inapp,renewal_reminder,0,1,1,0
T00002495,U001488,2025-12-02,email,renewal_reminder,0,1,0,0
T00002496,U001489,2025-08-02,email,renewal_reminder,0,1,0,0
T00002497,U001490,2026-01-02,email,renewal_reminder,0,1,0,0
T00002498,U001491,2025-08-09,inapp,renewal_reminder,0,1,0,0
T00002499,U001491,2025-09-05,inapp,renewal_reminder,0,1,0,0
T00002500,U001491,2025-12-04,email,renewal_reminder,0,1,0,0
T00002501,U001491,2026-01-07,push,renewal_reminder,0,1,0,0
T00002502,U001492,2025-12-05,push,renewal_reminder,0,1,0,0
T00002503,U001492,2026-01-02,push,renewal_reminder,0,1,0,0
T00002504,U001493,2025-07-07,push,renewal_reminder,0,1,0,0
T00002505,U001494,2025-12-24,email,renewal_reminder,0,1,0,0
T00002506,U001495,2025-09-15,Email,renewal_reminder,0,1,0,0
T00002507,U001495,2025-10-12,email,renewal_reminder,0,1,0,0
T00002508,U001495,2025-11-14,email,renewal_reminder,0,1,0,0
T00002509,U001495,2025-12-13,email,renewal_reminder,0,1,0,0
T00002510,U001496,2025-09-18,email,renewal_reminder,0,1,1,0
T00002511,U001496,2025-10-21,email,renewal_reminder,0,1,0,0
T00002512,U001497,2025-10-20,email,renewal_reminder,0,1,0,0
T00002513,U001497,2025-12-18,email,renewal_reminder,0,1,0,0
T00002514,U001498,2026-01-11,push,renewal_reminder,0,1,0,0
T00002515,U001499,2025-10-29,push,renewal_reminder,0,1,0,0
T00002516,U001499,2025-11-25,email,renewal_reminder,0,1,1,0
T00002517,U001499,2025-12-28,push,renewal_reminder,0,1,0,0
T00002518,U001499,2026-01-27,email,renewal_reminder,0,1,0,0
T00002519,U001500,2025-12-27,inapp,renewal_reminder,0,1,0,0
T00002520,U001501,2026-01-14,email,renewal_reminder,0,1,0,0
T00002521,U001502,2025-08-05,email,renewal_reminder,0,1,0,0
T00002522,U001502,2025-12-03,inapp,renewal_reminder,0,1,0,0
T00002523,U001503,2025-07-29,push,renewal_reminder,0,1,0,0
T00002524,U001503,2025-10-25,inapp,renewal_reminder,0,1,0,0
T00002525,U001504,2025-08-18,Push,renewal_reminder,0,1,1,0
T00002526,U001504,2025-09-18,push,renewal_reminder,0,1,0,0
T00002527,U001505,2025-11-03,push,renewal_reminder,0,1,0,0
T00002528,U001506,2025-07-31,inapp,renewal_reminder,0,1,0,0
T00002529,U001506,2025-08-29,email,renewal_reminder,0,1,0,0
T00002530,U001506,2025-09-27,push,renewal_reminder,0,1,1,0
T00002531,U001506,2025-11-26,email,renewal_reminder,0,1,1,0
T00002532,U001507,2026-01-17,email,renewal_reminder,0,1,0,0
T00002533,U001508,2025-11-30,push,renewal_reminder,0,1,0,0
T00002534,U001508,2025-12-28,email,renewal_reminder,0,1,1,0
T00002535,U001509,2026-01-04,email,renewal_reminder,0,1,0,0
T00002536,U001510,2025-12-19,push,renewal_reminder,0,1,0,0
T00002537,U001511,2025-08-24,Email,renewal_reminder,0,1,0,0
T00002538,U001511,2025-12-20,email,renewal_reminder,0,1,0,0
T00002539,U001511,2026-01-22,email,renewal_reminder,0,1,0,0
T00002540,U001512,2025-12-24,email,renewal_reminder,0,1,0,0
T00002541,U001512,2026-01-25,email,renewal_reminder,0,1,1,0
T00002542,U001513,2026-01-06,push,renewal_reminder,0,1,0,0
T00002543,U001514,2025-08-23,push,renewal_reminder,0,1,0,0
T00002544,U001514,2025-09-21,inapp,renewal_reminder,0,1,1,0
T00002545,U001514,2026-01-20,inapp,renewal_reminder,0,1,1,0
T00002546,U001515,2025-12-04,email,renewal_reminder,0,1,0,0
T00002547,U001516,2026-01-21,email,renewal_reminder,0,1,0,0
T00002548,U001517,2025-09-27,email,renewal_reminder,0,1,0,0
T00002549,U001517,2025-12-29,email,renewal_reminder,0,1,0,0
T00002550,U001518,2025-07-16,email,renewal_reminder,0,1,0,0
T00002551,U001518,2025-11-12,email,renewal_reminder,0,1,1,0
T00002552,U001519,2025-10-07,push,renewal_reminder,0,1,0,0
T00002553,U001519,2025-11-04,push,renewal_reminder,0,1,0,0
T00002554,U001519,2026-01-01,email,renewal_reminder,0,1,0,0
T00002555,U001520,2025-10-25,email,renewal_reminder,0,1,0,0
T00002556,U001520,2025-11-27,email,renewal_reminder,0,1,0,0
T00002557,U001522,2025-12-31,inapp,renewal_reminder,0,1,0,0
T00002558,U001523,2025-10-17,email,renewal_reminder,0,1,1,0
T00002559,U001524,2025-08-10,email,renewal_reminder,0,1,0,0
T00002560,U001525,2025-10-29,push,renewal_reminder,0,1,1,0
T00002561,U001525,2025-11-29,email,renewal_reminder,0,1,0,0
T00002562,U001527,2025-08-19,push,renewal_reminder,0,1,0,0
T00002563,U001527,2025-09-20,push,renewal_reminder,0,1,0,0
T00002564,U001527,2025-11-18,email,renewal_reminder,0,1,0,0
T00002565,U001527,2025-12-21,push,renewal_reminder,0,1,1,0
T00002566,U001528,2025-07-09,email,renewal_reminder,0,1,0,0
T00002567,U001528,2025-08-08,push,renewal_reminder,0,1,0,0
T00002568,U001528,2025-10-09,email,renewal_reminder,0,1,0,0
T00002569,U001528,2025-11-09,push,renewal_reminder,0,1,0,0
T00002570,U001529,2025-11-30,email,renewal_reminder,0,1,0,0
T00002571,U001531,2025-07-22,push,renewal_reminder,0,1,0,0
T00002572,U001531,2025-08-18,email,renewal_reminder,0,1,0,0
T00002573,U001531,2025-09-21,push,renewal_reminder,0,1,0,0
T00002574,U001532,2025-07-05,email,renewal_reminder,0,1,0,0
T00002575,U001533,2026-01-26,push,renewal_reminder,0,1,0,0
T00002576,U001534,2025-08-19,push,renewal_reminder,0,1,0,0
T00002577,U001534,2025-09-15,email,renewal_reminder,0,1,0,0
T00002578,U001534,2025-10-15,push,renewal_reminder,0,1,0,0
T00002579,U001534,2025-11-17,push,renewal_reminder,0,1,0,0
T00002580,U001534,2025-12-14,email,renewal_reminder,0,1,0,0
T00002581,U001534,2026-01-16,push,renewal_reminder,0,1,0,0
T00002582,U001535,2025-12-24,email,renewal_reminder,0,1,0,0
T00002583,U001536,2025-09-09,email,renewal_reminder,0,1,0,0
T00002584,U001536,2026-01-07,email,renewal_reminder,0,1,0,0
T00002585,U001537,2025-08-05,email,renewal_reminder,0,1,0,0
T00002586,U001537,2025-10-06,push,renewal_reminder,0,1,0,0
T00002587,U001537,2025-11-06,push,renewal_reminder,0,1,0,0
T00002588,U001537,2025-12-06,inapp,renewal_reminder,0,1,0,0
T00002589,U001537,2026-01-03,email,renewal_reminder,0,1,0,0
T00002590,U001538,2025-07-29,email,,0,1,0,0
T00002591,U001538,2025-09-27,inapp,renewal_reminder,0,1,0,0
T00002592,U001538,2026-01-22,push,renewal_reminder,0,1,0,0
T00002593,U001539,2025-11-25,email,renewal_reminder,0,1,0,0
T00002594,U001539,2025-12-25,push,renewal_reminder,0,1,0,0
T00002595,U001539,2026-01-22,inapp,renewal_reminder,0,1,1,0
T00002596,U001540,2025-11-03,push,renewal_reminder,0,1,0,0
T00002597,U001540,2025-11-29,email,renewal_reminder,0,1,0,0
T00002598,U001540,2025-12-30,push,renewal_reminder,0,1,0,0
T00002599,U001541,2025-09-29,email,renewal_reminder,0,1,0,0
T00002600,U001541,2025-11-27,push,renewal_reminder,0,1,0,0
T00002601,U001542,2025-08-01,email,renewal_reminder,0,1,1,0
T00002602,U001542,2025-08-27,inapp,renewal_reminder,0,1,0,0
T00002603,U001542,2025-09-26,push,renewal_reminder,0,1,0,0
T00002604,U001542,2025-10-29,push,renewal_reminder,0,1,0,0
T00002605,U001543,2025-08-27,push,renewal_reminder,0,1,0,0
T00002606,U001543,2025-09-24,push,renewal_reminder,0,1,0,0
T00002607,U001543,2025-10-25,inapp,renewal_reminder,0,1,0,0
T00002608,U001543,2025-12-25,inapp,renewal_reminder,0,1,1,0
T00002609,U001544,2025-10-25,push,renewal_reminder,0,1,0,0
T00002610,U001544,2025-11-23,push,renewal_reminder,0,1,0,0
T00002611,U001544,2026-01-22,email,renewal_reminder,0,1,0,0
T00002612,U001546,2025-10-25,inapp,renewal_reminder,0,1,1,0
T00002613,U001546,2025-12-25,email,renewal_reminder,0,1,0,0
T00002614,U001547,2026-01-21,email,renewal_reminder,0,1,0,0
T00002615,U001549,2025-11-05,email,renewal_reminder,0,1,0,0
T00002616,U001549,2025-12-07,email,renewal_reminder,0,1,0,0
T00002617,U001550,2025-11-01,push,renewal_reminder,0,1,0,0
T00002618,U001551,2025-09-07,email,renewal_reminder,0,1,0,0
T00002619,U001551,2026-01-04,email,renewal_reminder,0,1,0,0
T00002620,U001552,2025-12-28,email,renewal_reminder,0,1,0,0
T00002621,U001553,2025-10-14,push,renewal_reminder,0,1,0,0
T00002622,U001554,2025-11-06,email,renewal_reminder,0,1,0,0
T00002623,U001554,2025-12-07,inapp,renewal_reminder,0,1,0,0
T00002624,U001554,2026-01-08,push,renewal_reminder,0,1,0,0
T00002625,U001555,2025-09-26,email,renewal_reminder,0,1,0,0
T00002626,U001555,2025-12-25,email,renewal_reminder,0,1,0,0
T00002627,U001556,2025-07-11,email,renewal_reminder,0,1,1,0
T00002628,U001556,2026-01-07,email,renewal_reminder,0,1,0,0
T00002629,U001558,2025-12-15,push,renewal_reminder,0,1,0,0
T00002630,U001561,2025-10-13,push,renewal_reminder,0,1,0,0
T00002631,U001561,2025-12-14,inapp,renewal_reminder,0,1,0,0
T00002632,U001561,2026-01-12,push,renewal_reminder,0,1,0,0
T00002633,U001562,2025-10-04,push,renewal_reminder,0,1,1,0
T00002634,U001563,2025-08-03,push,renewal_reminder,0,1,0,0
T00002635,U001563,2025-09-03,email,renewal_reminder,0,1,0,0
T00002636,U001563,2025-10-04,push,renewal_reminder,0,1,0,0
T00002637,U001563,2025-11-03,email,renewal_reminder,0,1,0,0
T00002638,U001563,2025-12-02,email,renewal_reminder,0,1,0,0
T00002639,U001564,2026-01-20,inapp,renewal_reminder,0,1,0,0
T00002640,U001565,2025-10-15,inapp,renewal_reminder,0,1,0,0
T00002641,U001565,2025-11-14,email,renewal_reminder,0,1,1,0
T00002642,U001565,2025-12-17,email,renewal_reminder,0,1,0,0
T00002643,U001565,2026-01-12,push,renewal_reminder,0,1,0,0
T00002644,U001566,2025-10-28,email,renewal_reminder,0,1,0,0
T00002645,U001566,2025-11-27,push,renewal_reminder,0,1,0,0
T00002646,U001566,2026-01-22,push,renewal_reminder,0,1,0,0
T00002647,U001571,2025-08-19,email,renewal_reminder,0,1,0,0
T00002648,U001571,2025-09-19,inapp,renewal_reminder,0,1,0,0
T00002649,U001571,2025-11-15,email,renewal_reminder,0,1,0,0
T00002650,U001571,2025-12-15,email,renewal_reminder,0,1,0,0
T00002651,U001571,2026-01-16,push,renewal_reminder,0,1,0,0
T00002652,U001572,2025-09-03,push,renewal_reminder,0,1,0,0
T00002653,U001573,2026-01-02,email,renewal_reminder,0,1,0,0
T00002654,U001574,2025-12-29,push,renewal_reminder,0,1,0,0
T00002655,U001575,2025-08-04,email,renewal_reminder,0,1,1,0
T00002656,U001575,2025-09-04,email,renewal_reminder,0,1,0,0
T00002657,U001575,2025-10-04,email,renewal_reminder,0,1,0,0
T00002658,U001575,2025-11-02,email,renewal_reminder,0,1,0,0
T00002659,U001575,2025-12-04,inapp,renewal_reminder,0,1,0,0
T00002660,U001576,2025-08-16,push,renewal_reminder,0,1,0,0
T00002661,U001576,2026-01-12,email,renewal_reminder,0,1,0,0
T00002662,U001577,2025-11-21,email,renewal_reminder,0,1,0,0
T00002663,U001579,2025-12-26,push,renewal_reminder,0,1,0,0
T00002664,U001581,2025-09-16,push,renewal_reminder,0,1,0,0
T00002665,U001581,2025-10-18,push,renewal_reminder,0,1,0,0
T00002666,U001581,2026-01-13,email,renewal_reminder,0,1,0,0
T00002667,U001582,2025-07-22,email,renewal_reminder,0,1,0,0
T00002668,U001582,2025-08-21,email,renewal_reminder,0,1,0,0
T00002669,U001582,2025-10-23,push,renewal_reminder,0,1,0,0
T00002670,U001582,2025-11-21,inapp,renewal_reminder,0,1,1,0
T00002671,U001582,2025-12-19,inapp,renewal_reminder,0,1,0,0
T00002672,U001582,2026-01-19,email,renewal_reminder,0,1,0,0
T00002673,U001583,2025-10-08,push,renewal_reminder,0,1,0,0
T00002674,U001584,2025-12-07,email,renewal_reminder,0,1,0,0
T00002675,U001585,2025-11-10,email,renewal_reminder,0,1,1,0
T00002676,U001586,2025-09-19,email,renewal_reminder,0,1,0,0
T00002677,U001586,2025-12-15,email,renewal_reminder,0,1,0,0
T00002678,U001588,2025-10-22,push,renewal_reminder,0,1,0,0
T00002679,U001589,2026-01-05,inapp,renewal_reminder,0,1,0,0
T00002680,U001590,2025-10-09,email,renewal_reminder,0,1,0,0
T00002681,U001590,2025-12-06,email,renewal_reminder,0,1,0,0
T00002682,U001592,2025-12-27,email,renewal_reminder,0,1,0,0
T00002683,U001593,2025-09-05,inapp,renewal_reminder,0,1,0,0
T00002684,U001593,2025-10-01,inapp,renewal_reminder,0,1,0,0
T00002685,U001593,2025-11-01,email,renewal_reminder,0,1,0,0
T00002686,U001593,2026-01-01,push,renewal_reminder,0,1,0,0
T00002687,U001595,2025-11-28,inapp,renewal_reminder,0,1,0,0
T00002688,U001595,2025-12-29,email,renewal_reminder,0,1,0,0
T00002689,U001596,2025-07-13,email,renewal_reminder,0,1,0,0
T00002690,U001596,2025-09-10,push,renewal_reminder,0,1,0,0
T00002691,U001596,2026-01-06,push,renewal_reminder,0,1,1,0
T00002692,U001598,2025-11-29,email,renewal_reminder,0,1,0,0
T00002693,U001598,2025-12-31,email,renewal_reminder,0,1,0,0
T00002694,U001599,2026-01-01,push,renewal_reminder,0,1,0,0
T00002695,U001600,2025-12-28,push,renewal_reminder,0,1,0,0
T00002696,U001601,2025-08-17,push,renewal_reminder,0,1,0,0
T00002697,U001601,2025-11-16,email,renewal_reminder,0,1,0,0
T00002698,U001601,2025-12-17,push,renewal_reminder,0,1,0,0
T00002699,U001602,2025-12-01,email,renewal_reminder,0,1,0,0
T00002700,U001603,2025-12-25,email,renewal_reminder,0,1,0,0
T00002701,U001603,2026-01-23,email,renewal_reminder,0,1,0,0
T00002702,U001604,2025-10-17,push,renewal_reminder,0,1,0,0
T00002703,U001605,2025-09-02,push,renewal_reminder,0,1,0,0
T00002704,U001605,2025-12-31,inapp,renewal_reminder,0,1,0,0
T00002705,U001607,2025-08-06,inapp,renewal_reminder,0,1,0,0
T00002706,U001607,2025-09-06,inapp,renewal_reminder,0,1,0,0
T00002707,U001607,2025-10-07,inapp,renewal_reminder,0,1,0,0
T00002708,U001607,2025-12-06,email,renewal_reminder,0,1,0,0
T00002709,U001607,2026-01-05,email,renewal_reminder,0,1,0,0
T00002710,U001608,2025-11-02,email,renewal_reminder,0,1,1,0
T00002711,U001608,2025-11-30,email,renewal_reminder,0,1,0,0
T00002712,U001609,2025-10-30,email,renewal_reminder,0,1,0,0
T00002713,U001609,2025-11-30,email,renewal_reminder,0,1,0,0
T00002714,U001610,2025-08-05,email,renewal_reminder,0,1,0,0
T00002715,U001610,2025-09-04,push,renewal_reminder,0,1,0,0
T00002716,U001610,2025-10-02,email,renewal_reminder,0,1,0,0
T00002717,U001611,2025-12-12,email,renewal_reminder,0,1,0,0
T00002718,U001612,2025-09-09,push,renewal_reminder,0,1,0,0
T00002719,U001612,2025-12-07,email,renewal_reminder,0,1,0,0
T00002720,U001612,2026-01-09,push,renewal_reminder,0,1,0,0
T00002721,U001613,2025-12-16,push,renewal_reminder,0,1,0,0
T00002722,U001614,2025-11-25,inapp,renewal_reminder,0,1,0,0
T00002723,U001615,2025-08-19,push,renewal_reminder,0,1,0,0
T00002724,U001615,2025-09-15,email,renewal_reminder,0,1,0,0
T00002725,U001615,2025-12-18,push,renewal_reminder,0,1,0,0
T00002726,U001616,2025-10-08,email,renewal_reminder,0,1,0,0
T00002727,U001616,2026-01-07,email,renewal_reminder,0,1,0,0
T00002728,U001617,2025-12-18,email,renewal_reminder,0,1,0,0
T00002729,U001617,2026-01-18,email,renewal_reminder,0,1,0,0
T00002730,U001619,2025-12-05,email,renewal_reminder,0,1,0,0
T00002731,U001621,2025-09-06,email,renewal_reminder,0,1,0,0
T00002732,U001621,2025-10-08,email,renewal_reminder,0,1,0,0
T00002733,U001621,2025-11-07,email,renewal_reminder,0,1,0,0
T00002734,U001621,2025-12-06,email,renewal_reminder,0,1,0,0
T00002735,U001621,2026-01-07,email,renewal_reminder,0,1,0,0
T00002736,U001622,2025-09-01,push,renewal_reminder,0,1,0,0
T00002737,U001624,2025-08-05,inapp,renewal_reminder,0,1,0,0
T00002738,U001625,2025-12-21,email,renewal_reminder,0,1,1,0
T00002739,U001625,2026-01-20,email,renewal_reminder,0,1,0,0
T00002740,U001628,2025-11-20,email,renewal_reminder,0,1,0,0
T00002741,U001628,2026-01-21,push,renewal_reminder,0,1,0,0
T00002742,U001629,2025-09-12,email,renewal_reminder,0,1,0,0
T00002743,U001629,2025-11-12,email,renewal_reminder,0,1,0,0
T00002744,U001629,2025-12-09,email,renewal_reminder,0,1,0,0
T00002745,U001630,2025-10-27,email,renewal_reminder,0,1,0,0
T00002746,U001631,2025-10-24,inapp,renewal_reminder,0,1,0,0
T00002747,U001631,2026-01-24,email,renewal_reminder,0,1,0,0
T00002748,U001632,2026-01-14,email,renewal_reminder,0,1,0,0
T00002749,U001633,2025-07-26,email,renewal_reminder,0,1,0,0
T00002750,U001633,2025-08-24,inapp,renewal_reminder,0,1,0,0
T00002751,U001633,2025-09-26,push,renewal_reminder,0,1,0,0
T00002752,U001633,2025-11-24,email,renewal_reminder,0,1,0,0
T00002753,U001633,2025-12-25,email,renewal_reminder,0,1,0,0
T00002754,U001635,2025-11-19,email,renewal_reminder,0,1,0,0
T00002755,U001635,2025-12-15,inapp,renewal_reminder,0,1,0,0
T00002756,U001636,2025-11-13,email,renewal_reminder,0,1,0,0
T00002757,U001636,2025-12-16,email,renewal_reminder,0,1,0,0
T00002758,U001636,2026-01-13,push,renewal_reminder,0,1,0,0
T00002759,U001638,2025-11-03,email,renewal_reminder,0,1,0,0
T00002760,U001638,2025-12-02,email,renewal_reminder,0,1,0,0
T00002761,U001638,2026-01-02,email,renewal_reminder,0,1,0,0
T00002762,U001639,2025-07-18,push,renewal_reminder,0,1,0,0
T00002763,U001639,2025-08-15,email,renewal_reminder,0,1,0,0
T00002764,U001639,2026-01-16,email,renewal_reminder,0,1,0,0
T00002765,U001640,2025-09-09,inapp,renewal_reminder,0,1,0,0
T00002766,U001640,2025-11-06,email,renewal_reminder,0,1,0,0
T00002767,U001640,2026-01-07,push,renewal_reminder,0,1,0,0
T00002768,U001641,2025-12-02,email,renewal_reminder,0,1,0,0
T00002769,U001642,2025-07-14,push,renewal_reminder,0,1,0,0
T00002770,U001642,2025-08-12,inapp,renewal_reminder,0,1,1,0
T00002771,U001643,2025-09-24,email,renewal_reminder,0,1,0,0
T00002772,U001643,2025-12-21,push,renewal_reminder,0,1,0,0
T00002773,U001644,2025-12-27,email,renewal_reminder,0,1,0,0
T00002774,U001645,2025-08-07,email,renewal_reminder,0,1,0,0
T00002775,U001645,2025-09-07,email,renewal_reminder,0,1,0,0
T00002776,U001645,2025-10-09,push,renewal_reminder,0,1,0,0
T00002777,U001645,2026-01-04,push,renewal_reminder,0,1,0,0
T00002778,U001646,2025-08-17,email,renewal_reminder,0,1,0,0
T00002779,U001646,2025-12-16,email,renewal_reminder,0,1,0,0
T00002780,U001647,2025-10-28,email,renewal_reminder,0,1,0,0
T00002781,U001647,2025-12-26,email,renewal_reminder,0,1,0,0
T00002782,U001647,2026-01-27,inapp,renewal_reminder,0,1,0,0
T00002783,U001648,2025-11-21,email,renewal_reminder,0,1,0,0
T00002784,U001648,2026-01-16,email,renewal_reminder,0,1,0,0
T00002785,U001650,2026-01-02,push,renewal_reminder,0,1,0,0
T00002786,U001651,2025-08-22,email,renewal_reminder,0,1,0,0
T00002787,U001651,2025-09-22,email,renewal_reminder,0,1,0,0
T00002788,U001651,2025-11-18,push,renewal_reminder,0,1,0,0
T00002789,U001652,2025-07-06,inapp,renewal_reminder,0,1,0,0
T00002790,U001652,2025-08-02,email,renewal_reminder,0,1,0,0
T00002791,U001653,2025-09-11,email,renewal_reminder,0,1,0,0
T00002792,U001653,2025-12-13,email,renewal_reminder,0,1,0,0
T00002793,U001653,2026-01-10,push,renewal_reminder,0,1,0,0
T00002794,U001654,2025-10-30,email,renewal_reminder,0,1,0,0
T00002795,U001655,2025-08-13,email,renewal_reminder,0,1,0,0
T00002796,U001655,2025-10-12,inapp,renewal_reminder,0,1,1,0
T00002797,U001655,2025-11-12,email,renewal_reminder,0,1,0,0
T00002798,U001655,2025-12-11,push,renewal_reminder,0,1,0,0
T00002799,U001656,2025-07-30,email,renewal_reminder,0,1,0,0
T00002800,U001656,2025-09-29,push,renewal_reminder,0,1,0,0
T00002801,U001656,2025-12-01,email,renewal_reminder,0,1,0,0
T00002802,U001660,2025-09-04,push,renewal_reminder,0,1,0,0
T00002803,U001662,2025-11-05,email,renewal_reminder,0,1,0,0
T00002804,U001663,2025-09-19,email,renewal_reminder,0,1,0,0
T00002805,U001663,2025-11-18,email,renewal_reminder,0,1,0,0
T00002806,U001663,2025-12-18,email,renewal_reminder,0,1,0,0
T00002807,U001664,2025-11-14,email,renewal_reminder,0,1,1,0
T00002808,U001664,2025-12-17,email,renewal_reminder,0,1,0,0
