payment_id,user_id,subscription_id,payment_date,amount,payment_method,payment_status,failure_reason,retry_count
PAY00006073,U001503,SUB_U001503,2025-09-02,299.0,Card,SUCCESS,,0
PAY00006074,U001503,SUB_U001503,2025-10-01,299.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006075,U001503,SUB_U001503,2025-10-02,299.0,NetBanking,SUCCESS,,1
PAY00006076,U001503,SUB_U001503,2025-11-01,299.0,Card,SUCCESS,,0
PAY00006077,U001503,SUB_U001503,2025-12-02,299.0,Wallet,SUCCESS,,0
PAY00006078,U001503,SUB_U001503,2025-12-30,299.0,Card,SUCCESS,,0
PAY00006079,U001504,SUB_U001504,2025-07-26,499.0,Card,SUCCESS,,0
PAY00006080,U001504,SUB_U001504,2025-08-27,499.0,Wallet,SUCCESS,,0
PAY00006081,U001504,SUB_U001504,2025-09-26,499.0,Card,SUCCESS,,0
PAY00006082,U001504,SUB_U001504,2025-10-25,499.0,UPI,SUCCESS,,0
PAY00006083,U001504,SUB_U001504,2025-11-23,499.0,UPI,SUCCESS,,0
PAY00006084,U001504,SUB_U001504,2025-12-24,499.0,UPI,SUCCESS,,0
PAY00006085,U001505,SUB_U001505,2025-10-09,499.0,NetBanking,FAILED,UPI_PIN_ERROR,0
PAY00006086,U001506,SUB_U001506,2025-07-05,799.0,Card,SUCCESS,,0
PAY00006087,U001506,SUB_U001506,2025-08-04,799.0,UPI,SUCCESS,,0
PAY00006088,U001506,SUB_U001506,2025-09-03,799.0,UPI,SUCCESS,,0
PAY00006089,U001506,SUB_U001506,2025-10-04,799.0,UPI,SUCCESS,,0
PAY00006090,U001506,SUB_U001506,2025-11-02,799.0,UPI,SUCCESS,,0
PAY00006091,U001506,SUB_U001506,2025-12-03,799.0,Card,SUCCESS,,0
PAY00006092,U001507,SUB_U001507,2025-12-26,299.0,UPI,SUCCESS,,0
PAY00006093,U001508,SUB_U001508,2025-09-06,299.0,Card,FAILED,BANK_TIMEOUT,0
PAY00006094,U001508,SUB_U001508,2025-09-07,299.0,UPI,SUCCESS,,1
PAY00006095,U001508,SUB_U001508,2025-10-07,299.0,UPI,SUCCESS,,0
PAY00006096,U001508,SUB_U001508,2025-11-05,299.0,UPI,SUCCESS,,0
PAY00006097,U001508,SUB_U001508,2025-12-04,299.0,Card,SUCCESS,,0
PAY00006098,U001509,SUB_U001509,2025-12-11,299.0,Card,SUCCESS,,0
PAY00006099,U001510,SUB_U001510,2025-10-25,299.0,Wallet,SUCCESS,,0
PAY00006100,U001510,SUB_U001510,2025-11-25,299.0,NetBanking,SUCCESS,,0
PAY00006101,U001511,SUB_U001511,2025-07-31,299.0,UPI,SUCCESS,,0
PAY00006102,U001511,SUB_U001511,2025-08-30,299.0,Card,SUCCESS,,0
PAY00006103,U001511,SUB_U001511,2025-09-29,299.0,Card,SUCCESS,,0
PAY00006104,U001511,SUB_U001511,2025-10-30,299.0,UPI,SUCCESS,,0
PAY00006105,U001511,SUB_U001511,2025-11-29,299.0,UPI,SUCCESS,,0
PAY00006106,U001511,SUB_U001511,2025-12-27,299.0,UPI,SUCCESS,,0
PAY00006107,U001512,SUB_U001512,2025-07-03,299.0,UPI,SUCCESS,,0
PAY00006108,U001512,SUB_U001512,2025-08-04,299.0,Wallet,SUCCESS,,0
PAY00006109,U001512,SUB_U001512,2025-09-01,299.0,Card,SUCCESS,,0
PAY00006110,U001512,SUB_U001512,2025-10-01,299.0,NetBanking,SUCCESS,,0
PAY00006111,U001512,SUB_U001512,2025-11-02,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006112,U001512,SUB_U001512,2025-11-03,299.0,UPI,SUCCESS,,1
PAY00006113,U001512,SUB_U001512,2025-12-01,299.0,Card,SUCCESS,,0
PAY00006114,U001512,SUB_U001512,2025-12-31,299.0,Card,SUCCESS,,0
PAY00006115,U001513,SUB_U001513,2025-11-16,299.0,UPI,SUCCESS,,0
PAY00006116,U001513,SUB_U001513,2025-12-16,299.0,Card,SUCCESS,,0
PAY00006117,U001514,SUB_U001514,2025-08-01,799.0,UPI,SUCCESS,,0
PAY00006118,U001514,SUB_U001514,2025-08-30,799.0,Card,SUCCESS,,0
PAY00006119,U001514,SUB_U001514,2025-09-30,799.0,UPI,SUCCESS,,0
PAY00006120,U001514,SUB_U001514,2025-10-30,799.0,NetBanking,SUCCESS,,0
PAY00006121,U001514,SUB_U001514,2025-11-28,799.0,Card,SUCCESS,,0
PAY00006122,U001514,SUB_U001514,2025-12-28,799.0,NetBanking,SUCCESS,,0
PAY00006123,U001515,SUB_U001515,2025-07-12,299.0,UPI,SUCCESS,,0
PAY00006124,U001515,SUB_U001515,2025-08-11,299.0,Card,SUCCESS,,0
PAY00006125,U001515,SUB_U001515,2025-09-12,299.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006126,U001515,SUB_U001515,2025-10-12,299.0,UPI,SUCCESS,,0
PAY00006127,U001515,SUB_U001515,2025-11-10,299.0,Card,SUCCESS,,0
PAY00006128,U001515,SUB_U001515,2025-12-11,299.0,Card,SUCCESS,,0
PAY00006129,U001516,SUB_U001516,2025-12-29,299.0,UPI,Success,,0
PAY00006130,U001517,SUB_U001517,2025-09-04,299.0,UPI,SUCCESS,,0
PAY00006131,U001517,SUB_U001517,2025-10-05,299.0,Card,SUCCESS,,0
PAY00006132,U001517,SUB_U001517,2025-11-04,299.0,UPI,SUCCESS,,0
PAY00006133,U001517,SUB_U001517,2025-12-03,299.0,Card,SUCCESS,,0
PAY00006134,U001518,SUB_U001518,2025-05-22,799.0,UPI,SUCCESS,,0
PAY00006135,U001518,SUB_U001518,2025-06-21,799.0,UPI,SUCCESS,,0
PAY00006136,U001518,SUB_U001518,2025-07-22,799.0,Card,SUCCESS,,0
PAY00006137,U001518,SUB_U001518,2025-08-21,799.0,UPI,SUCCESS,,0
PAY00006138,U001518,SUB_U001518,2025-09-19,799.0,UPI,SUCCESS,,0
PAY00006139,U001518,SUB_U001518,2025-10-19,799.0,Card,SUCCESS,,0
PAY00006140,U001518,SUB_U001518,2025-11-18,799.0,UPI,SUCCESS,,0
PAY00006141,U001518,SUB_U001518,2025-12-18,799.0,UPI,SUCCESS,,0
PAY00006142,U001519,SUB_U001519,2025-09-12,799.0,UPI,SUCCESS,,0
PAY00006143,U001519,SUB_U001519,2025-10-10,799.0,Card,SUCCESS,,0
PAY00006144,U001519,SUB_U001519,2025-11-10,799.0,UPI,SUCCESS,,0
PAY00006145,U001519,SUB_U001519,2025-12-11,799.0,UPI,FAILED,CARD_DECLINED,0
PAY00006146,U001520,SUB_U001520,2025-09-03,499.0,Card,FAILED,BANK_TIMEOUT,0
PAY00006147,U001520,SUB_U001520,2025-10-04,499.0,Wallet,SUCCESS,,0
PAY00006148,U001520,SUB_U001520,2025-11-03,499.0,NetBanking,SUCCESS,,0
PAY00006149,U001520,SUB_U001520,2025-12-02,499.0,UPI,SUCCESS,,0
PAY00006150,U001520,SUB_U001520,2026-01-01,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006151,U001520,SUB_U001520,2026-01-02,499.0,Card,SUCCESS,,1
PAY00006152,U001521,SUB_U001521,2025-12-08,799.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006153,U001521,SUB_U001521,2025-12-09,799.0,Card,SUCCESS,,1
PAY00006154,U001522,SUB_U001522,2025-11-08,499.0,NetBanking,SUCCESS,,0
PAY00006155,U001522,SUB_U001522,2025-12-08,499.0,Wallet,FAILED,CARD_DECLINED,0
PAY00006156,U001523,SUB_U001523,2025-06-26,499.0,UPI,SUCCESS,,0
PAY00006157,U001523,SUB_U001523,2025-07-24,499.0,UPI,SUCCESS,,0
PAY00006158,U001523,SUB_U001523,2025-08-25,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006159,U001524,SUB_U001524,2025-06-17,799.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00006160,U001524,SUB_U001524,2025-07-17,799.0,Wallet,SUCCESS,,0
PAY00006161,U001524,SUB_U001524,2025-08-14,799.0,UPI,SUCCESS,,0
PAY00006162,U001524,SUB_U001524,2025-09-15,799.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006163,U001524,SUB_U001524,2025-09-16,799.0,Card,SUCCESS,,1
PAY00006164,U001524,SUB_U001524,2025-10-15,799.0,Card,FAILED,BANK_TIMEOUT,0
PAY00006165,U001524,SUB_U001524,2025-10-16,799.0,UPI,SUCCESS,,1
PAY00006166,U001524,SUB_U001524,2025-11-13,799.0,Wallet,SUCCESS,,0
PAY00006167,U001524,SUB_U001524,2025-12-12,799.0,UPI,SUCCESS,,0
PAY00006168,U001525,SUB_U001525,2025-10-06,499.0,Card,SUCCESS,,0
PAY00006169,U001525,SUB_U001525,2025-11-05,499.0,NetBanking,SUCCESS,,0
PAY00006170,U001525,SUB_U001525,2025-12-04,499.0,NetBanking,SUCCESS,,0
PAY00006171,U001526,SUB_U001526,2025-05-22,499.0,Card,SUCCESS,,0
PAY00006172,U001526,SUB_U001526,2025-06-19,499.0,UPI,SUCCESS,,0
PAY00006173,U001526,SUB_U001526,2025-07-21,499.0,UPI,SUCCESS,,0
PAY00006174,U001526,SUB_U001526,2025-08-19,499.0,UPI,SUCCESS,,0
PAY00006175,U001526,SUB_U001526,2025-09-17,499.0,Card,SUCCESS,,0
PAY00006176,U001526,SUB_U001526,2025-10-19,499.0,Card,SUCCESS,,0
PAY00006177,U001526,SUB_U001526,2025-11-16,499.0,Card,SUCCESS,,0
PAY00006178,U001526,SUB_U001526,2025-12-17,499.0,Card,SUCCESS,,0
PAY00006179,U001527,SUB_U001527,2025-07-28,499.0,UPI,SUCCESS,,0
PAY00006180,U001527,SUB_U001527,2025-08-28,499.0,UPI,SUCCESS,,0
PAY00006181,U001527,SUB_U001527,2025-09-27,499.0,Wallet,SUCCESS,,0
PAY00006182,U001527,SUB_U001527,2025-10-25,499.0,UPI,SUCCESS,,0
PAY00006183,U001528,SUB_U001528,2025-06-15,799.0,UPI,SUCCESS,,0
PAY00006184,U001528,SUB_U001528,2025-07-16,799.0,Wallet,SUCCESS,,0
PAY00006185,U001528,SUB_U001528,2025-08-16,799.0,Card,SUCCESS,,0
PAY00006186,U001528,SUB_U001528,2025-09-13,799.0,UPI,SUCCESS,,0
PAY00006187,U001528,SUB_U001528,2025-10-14,799.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00006188,U001529,SUB_U001529,2025-05-12,299.0,Wallet,SUCCESS,,0
PAY00006189,U001529,SUB_U001529,2025-06-12,299.0,UPI,SUCCESS,,0
PAY00006190,U001529,SUB_U001529,2025-07-12,299.0,UPI,SUCCESS,,0
PAY00006191,U001529,SUB_U001529,2025-08-11,299.0,UPI,SUCCESS,,0
PAY00006192,U001529,SUB_U001529,2025-09-08,299.0,UPI,SUCCESS,,0
PAY00006193,U001529,SUB_U001529,2025-10-10,299.0,Card,SUCCESS,,0
PAY00006194,U001529,SUB_U001529,2025-11-09,299.0,Card,SUCCESS,,0
PAY00006195,U001529,SUB_U001529,2025-12-08,299.0,Card,SUCCESS,,0
PAY00006196,U001530,SUB_U001530,2025-12-29,499.0,UPI,SUCCESS,,0
PAY00006197,U001531,SUB_U001531,2025-05-28,799.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00006198,U001531,SUB_U001531,2025-05-29,799.0,Card,SUCCESS,,1
PAY00006199,U001531,SUB_U001531,2025-06-28,799.0,UPI,SUCCESS,,0
PAY00006200,U001531,SUB_U001531,2025-07-28,799.0,Wallet,SUCCESS,,0
PAY00006201,U001531,SUB_U001531,2025-08-25,799.0,Card,FAILED,BANK_TIMEOUT,0
PAY00006202,U001532,SUB_U001532,2025-05-12,299.0,UPI,SUCCESS,,0
PAY00006203,U001532,SUB_U001532,2025-06-12,299.0,UPI,SUCCESS,,0
PAY00006204,U001532,SUB_U001532,2025-07-11,299.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00006205,U001533,SUB_U001533,2026-01-01,799.0,NetBanking,SUCCESS,,0
PAY00006206,U001534,SUB_U001534,2025-06-25,499.0,UPI,SUCCESS,,0
PAY00006207,U001534,SUB_U001534,2025-07-24,499.0,Card,SUCCESS,,0
PAY00006208,U001534,SUB_U001534,2025-08-24,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006209,U001534,SUB_U001534,2025-09-21,499.0,UPI,SUCCESS,,0
PAY00006210,U001534,SUB_U001534,2025-10-22,499.0,UPI,SUCCESS,,0
PAY00006211,U001534,SUB_U001534,2025-11-21,499.0,Card,SUCCESS,,0
PAY00006212,U001534,SUB_U001534,2025-12-22,499.0,UPI,SUCCESS,,0
PAY00006213,U001535,SUB_U001535,2025-11-27,499.0,NetBanking,SUCCESS,,0
PAY00006214,U001535,SUB_U001535,2025-12-28,499.0,Card,SUCCESS,,0
PAY00006215,U001536,SUB_U001536,2025-05-21,299.0,UPI,SUCCESS,,0
PAY00006216,U001536,SUB_U001536,2025-06-19,299.0,Wallet,SUCCESS,,0
PAY00006217,U001536,SUB_U001536,2025-07-18,299.0,UPI,SUCCESS,,0
PAY00006218,U001536,SUB_U001536,2025-08-18,299.0,Card,SUCCESS,,0
PAY00006219,U001536,SUB_U001536,2025-09-16,299.0,UPI,SUCCESS,,0
PAY00006220,U001536,SUB_U001536,2025-10-17,299.0,Wallet,SUCCESS,,0
PAY00006221,U001536,SUB_U001536,2025-11-15,299.0,NetBanking,SUCCESS,,0
PAY00006222,U001536,SUB_U001536,2025-12-16,299.0,UPI,SUCCESS,,0
PAY00006223,U001537,SUB_U001537,2025-06-12,799.0,UPI,SUCCESS,,0
PAY00006224,U001537,SUB_U001537,2025-07-12,799.0,Card,SUCCESS,,0
PAY00006225,U001537,SUB_U001537,2025-08-13,799.0,Card,SUCCESS,,0
PAY00006226,U001537,SUB_U001537,2025-09-12,799.0,UPI,SUCCESS,,0
PAY00006227,U001537,SUB_U001537,2025-10-12,799.0,UPI,SUCCESS,,0
PAY00006228,U001537,SUB_U001537,2025-11-11,799.0,UPI,SUCCESS,,0
PAY00006229,U001537,SUB_U001537,2025-12-09,799.0,Card,SUCCESS,,0
PAY00006230,U001538,SUB_U001538,2025-06-03,499.0,NetBanking,SUCCESS,,0
PAY00006231,U001538,SUB_U001538,2025-07-03,499.0,Card,SUCCESS,,0
PAY00006232,U001538,SUB_U001538,2025-08-03,499.0,UPI,SUCCESS,,0
PAY00006233,U001538,SUB_U001538,2025-09-01,499.0,UPI,SUCCESS,,0
PAY00006234,U001538,SUB_U001538,2025-10-03,499.0,Wallet,SUCCESS,,0
PAY00006235,U001538,SUB_U001538,2025-11-02,499.0,Card,SUCCESS,,0
PAY00006236,U001538,SUB_U001538,2025-12-02,499.0,NetBanking,SUCCESS,,0
PAY00006237,U001538,SUB_U001538,2026-01-01,499.0,UPI,SUCCESS,,0
PAY00006238,U001539,SUB_U001539,2025-10-31,299.0,Card,SUCCESS,,0
PAY00006239,U001539,SUB_U001539,2025-11-29,299.0,Card,SUCCESS,,0
PAY00006240,U001539,SUB_U001539,2025-12-29,299.0,Card,SUCCESS,,0
PAY00006241,U001540,SUB_U001540,2025-10-09,299.0,NetBanking,SUCCESS,,0
PAY00006242,U001540,SUB_U001540,2025-11-06,299.0,Card,SUCCESS,,0
PAY00006243,U001540,SUB_U001540,2025-12-06,299.0,UPI,SUCCESS,,0
PAY00006244,U001541,SUB_U001541,2025-09-04,499.0,Wallet,SUCCESS,,0
PAY00006245,U001541,SUB_U001541,2025-10-05,499.0,Wallet,SUCCESS,,0
PAY00006246,U001541,SUB_U001541,2025-11-02,499.0,Card,SUCCESS,,0
PAY00006247,U001541,SUB_U001541,2025-12-04,499.0,Card,SUCCESS,,0
PAY00006248,U001542,SUB_U001542,2025-07-07,299.0,Card,SUCCESS,,0
PAY00006249,U001542,SUB_U001542,2025-08-06,299.0,NetBanking,SUCCESS,,0
PAY00006250,U001542,SUB_U001542,2025-09-05,299.0,UPI,SUCCESS,,0
PAY00006251,U001542,SUB_U001542,2025-10-03,299.0,Card,SUCCESS,,0
PAY00006252,U001542,SUB_U001542,2025-11-04,299.0,Card,SUCCESS,,0
PAY00006253,U001542,SUB_U001542,2025-12-03,299.0,Card,FAILED,CARD_DECLINED,0
PAY00006254,U001543,SUB_U001543,2025-06-01,799.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00006255,U001543,SUB_U001543,2025-07-02,799.0,UPI,SUCCESS,,0
PAY00006256,U001543,SUB_U001543,2025-08-02,799.0,Card,SUCCESS,,0
PAY00006257,U001543,SUB_U001543,2025-09-01,799.0,NetBanking,SUCCESS,,0
PAY00006258,U001543,SUB_U001543,2025-09-29,799.0,UPI,SUCCESS,,0
PAY00006259,U001543,SUB_U001543,2025-10-30,799.0,UPI,SUCCESS,,0
PAY00006260,U001543,SUB_U001543,2025-11-29,799.0,Card,SUCCESS,,0
PAY00006261,U001543,SUB_U001543,2025-12-28,799.0,Wallet,SUCCESS,,0
PAY00006262,U001544,SUB_U001544,2025-09-29,799.0,Wallet,SUCCESS,,0
PAY00006263,U001544,SUB_U001544,2025-10-29,799.0,UPI,SUCCESS,,0
PAY00006264,U001544,SUB_U001544,2025-11-30,799.0,Wallet,SUCCESS,,0
PAY00006265,U001544,SUB_U001544,2025-12-29,799.0,NetBanking,SUCCESS,,0
PAY00006266,U001545,SUB_U001545,2025-07-02,499.0,Card,SUCCESS,,0
PAY00006267,U001545,SUB_U001545,2025-08-02,499.0,UPI,SUCCESS,,0
PAY00006268,U001545,SUB_U001545,2025-09-01,499.0,Card,SUCCESS,,0
PAY00006269,U001545,SUB_U001545,2025-09-30,499.0,Card,SUCCESS,,0
PAY00006270,U001545,SUB_U001545,2025-10-30,499.0,UPI,SUCCESS,,0
PAY00006271,U001545,SUB_U001545,2025-11-29,499.0,UPI,SUCCESS,,0
PAY00006272,U001545,SUB_U001545,2025-12-30,499.0,UPI,SUCCESS,,0
PAY00006273,U001546,SUB_U001546,2025-10-01,299.0,NetBanking,SUCCESS,,0
PAY00006274,U001546,SUB_U001546,2025-11-01,299.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006275,U001546,SUB_U001546,2025-12-01,299.0,Card,SUCCESS,,0
PAY00006276,U001546,SUB_U001546,2025-12-29,299.0,Card,SUCCESS,,0
PAY00006277,U001547,SUB_U001547,2025-10-27,799.0,UPI,SUCCESS,,0
PAY00006278,U001547,SUB_U001547,2025-11-27,799.0,Wallet,SUCCESS,,0
PAY00006279,U001547,SUB_U001547,2025-12-26,799.0,UPI,SUCCESS,,0
PAY00006280,U001548,SUB_U001548,2025-12-09,299.0,NetBanking,SUCCESS,,0
PAY00006281,U001549,SUB_U001549,2025-09-14,299.0,Card,SUCCESS,,0
PAY00006282,U001549,SUB_U001549,2025-10-13,299.0,Wallet,SUCCESS,,0
PAY00006283,U001549,SUB_U001549,2025-11-12,299.0,NetBanking,SUCCESS,,0
PAY00006284,U001549,SUB_U001549,2025-12-13,299.0,UPI,SUCCESS,,0
PAY00006285,U001550,SUB_U001550,2025-05-09,299.0,UPI,SUCCESS,,0
PAY00006286,U001550,SUB_U001550,2025-06-07,299.0,Card,SUCCESS,,0
PAY00006287,U001550,SUB_U001550,2025-07-08,299.0,Card,SUCCESS,,0
PAY00006288,U001550,SUB_U001550,2025-08-06,299.0,Card,SUCCESS,,0
PAY00006289,U001550,SUB_U001550,2025-09-06,299.0,NetBanking,SUCCESS,,0
PAY00006290,U001550,SUB_U001550,2025-10-05,299.0,NetBanking,SUCCESS,,0
PAY00006291,U001550,SUB_U001550,2025-11-05,299.0,Card,SUCCESS,,0
PAY00006292,U001550,SUB_U001550,2025-12-05,299.0,UPI,SUCCESS,,0
PAY00006293,U001551,SUB_U001551,2025-07-17,499.0,UPI,SUCCESS,,0
PAY00006294,U001551,SUB_U001551,2025-08-14,499.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00006295,U001551,SUB_U001551,2025-09-14,499.0,Card,SUCCESS,,0
PAY00006296,U001551,SUB_U001551,2025-10-15,499.0,Card,SUCCESS,,0
PAY00006297,U001551,SUB_U001551,2025-11-13,499.0,Card,SUCCESS,,0
PAY00006298,U001552,SUB_U001552,2025-12-05,499.0,UPI,SUCCESS,,0
PAY00006299,U001553,SUB_U001553,2025-09-23,799.0,NetBanking,SUCCESS,,0
PAY00006300,U001553,SUB_U001553,2025-10-22,799.0,UPI,SUCCESS,,0
PAY00006301,U001553,SUB_U001553,2025-11-20,799.0,Card,SUCCESS,,0
PAY00006302,U001553,SUB_U001553,2025-12-20,799.0,Wallet,FAILED,UPI_PIN_ERROR,0
PAY00006303,U001553,SUB_U001553,2025-12-21,799.0,Card,SUCCESS,,1
PAY00006304,U001554,SUB_U001554,2025-10-16,299.0,UPI,SUCCESS,,0
PAY00006305,U001554,SUB_U001554,2025-11-15,299.0,Wallet,SUCCESS,,0
PAY00006306,U001555,SUB_U001555,2025-09-01,499.0,NetBanking,SUCCESS,,0
PAY00006307,U001555,SUB_U001555,2025-10-01,499.0,Wallet,SUCCESS,,0
PAY00006308,U001555,SUB_U001555,2025-10-30,499.0,NetBanking,SUCCESS,,0
PAY00006309,U001555,SUB_U001555,2025-11-28,499.0,UPI,FAILED,CARD_DECLINED,0
PAY00006310,U001555,SUB_U001555,2025-12-28,499.0,UPI,SUCCESS,,0
PAY00006311,U001556,SUB_U001556,2025-06-20,299.0,NetBanking,SUCCESS,,0
PAY00006312,U001556,SUB_U001556,2025-07-19,299.0,UPI,SUCCESS,,0
PAY00006313,U001556,SUB_U001556,2025-08-18,299.0,UPI,SUCCESS,,0
PAY00006314,U001556,SUB_U001556,2025-09-17,299.0,UPI,SUCCESS,,0
PAY00006315,U001556,SUB_U001556,2025-10-16,299.0,UPI,SUCCESS,,0
PAY00006316,U001556,SUB_U001556,2025-11-17,299.0,UPI,SUCCESS,,0
PAY00006317,U001556,SUB_U001556,2025-12-15,299.0,NetBanking,SUCCESS,,0
PAY00006318,U001557,SUB_U001557,2025-12-23,499.0,UPI,SUCCESS,,0
PAY00006319,U001558,SUB_U001558,2025-11-23,299.0,UPI,SUCCESS,,0
PAY00006320,U001558,SUB_U001558,2025-12-21,299.0,Card,SUCCESS,,0
PAY00006321,U001559,SUB_U001559,2026-01-12,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006322,U001560,SUB_U001560,2025-12-07,299.0,UPI,SUCCESS,,0
PAY00006323,U001561,SUB_U001561,2025-07-22,799.0,NetBanking,SUCCESS,,0
PAY00006324,U001561,SUB_U001561,2025-08-22,799.0,NetBanking,SUCCESS,,0
PAY00006325,U001561,SUB_U001561,2025-09-20,799.0,UPI,SUCCESS,,0
PAY00006326,U001561,SUB_U001561,2025-10-19,799.0,Wallet,SUCCESS,,0
PAY00006327,U001561,SUB_U001561,2025-11-19,799.0,Wallet,FAILED,BANK_TIMEOUT,0
PAY00006328,U001561,SUB_U001561,2025-11-20,799.0,Card,SUCCESS,,1
PAY00006329,U001561,SUB_U001561,2025-12-20,799.0,Card,SUCCESS,,0
PAY00006330,U001562,SUB_U001562,2025-07-12,299.0,Card,SUCCESS,,0
PAY00006331,U001562,SUB_U001562,2025-08-11,299.0,UPI,SUCCESS,,0
PAY00006332,U001562,SUB_U001562,2025-09-09,299.0,UPI,SUCCESS,,0
PAY00006333,U001563,SUB_U001563,2025-07-10,299.0,Wallet,SUCCESS,,0
PAY00006334,U001563,SUB_U001563,2025-08-09,299.0,Card,SUCCESS,,0
PAY00006335,U001563,SUB_U001563,2025-09-08,299.0,Wallet,SUCCESS,,0
PAY00006336,U001563,SUB_U001563,2025-10-08,299.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006337,U001563,SUB_U001563,2025-11-06,299.0,UPI,SUCCESS,,0
PAY00006338,U001563,SUB_U001563,2025-12-08,299.0,Wallet,SUCCESS,,0
PAY00006339,U001564,SUB_U001564,2025-12-27,299.0,Card,SUCCESS,,0
PAY00006340,U001565,SUB_U001565,2025-09-21,299.0,Wallet,SUCCESS,,0
PAY00006341,U001565,SUB_U001565,2025-10-23,299.0,UPI,SUCCESS,,0
PAY00006342,U001565,SUB_U001565,2025-11-22,299.0,Card,SUCCESS,,0
PAY00006343,U001565,SUB_U001565,2025-12-20,299.0,NetBanking,SUCCESS,,0
PAY00006344,U001566,SUB_U001566,2025-09-02,299.0,UPI,SUCCESS,,0
PAY00006345,U001566,SUB_U001566,2025-10-02,299.0,NetBanking,SUCCESS,,0
PAY00006346,U001566,SUB_U001566,2025-11-01,299.0,NetBanking,SUCCESS,,0
PAY00006347,U001566,SUB_U001566,2025-11-30,299.0,UPI,SUCCESS,,0
PAY00006348,U001566,SUB_U001566,2025-12-31,299.0,Card,SUCCESS,,0
PAY00006349,U001567,SUB_U001567,2026-01-07,299.0,Wallet,SUCCESS,,0
PAY00006350,U001568,SUB_U001568,2025-10-06,499.0,Wallet,SUCCESS,,0
PAY00006351,U001569,SUB_U001569,2025-12-21,499.0,UPI,SUCCESS,,0
PAY00006352,U001570,SUB_U001570,2026-01-12,299.0,Card,SUCCESS,,0
PAY00006353,U001571,SUB_U001571,2025-05-28,499.0,NetBanking,SUCCESS,,0
PAY00006354,U001571,SUB_U001571,2025-06-27,499.0,NetBanking,SUCCESS,,0
PAY00006355,U001571,SUB_U001571,2025-07-27,499.0,Card,SUCCESS,,0
PAY00006356,U001571,SUB_U001571,2025-08-24,499.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00006357,U001571,SUB_U001571,2025-09-23,499.0,Card,SUCCESS,,0
PAY00006358,U001571,SUB_U001571,2025-10-24,499.0,UPI,SUCCESS,,0
PAY00006359,U001571,SUB_U001571,2025-11-23,499.0,UPI,SUCCESS,,0
PAY00006360,U001571,SUB_U001571,2025-12-24,499.0,NetBanking,SUCCESS,,0
PAY00006361,U001572,SUB_U001572,2025-08-10,299.0,NetBanking,SUCCESS,,0
PAY00006362,U001573,SUB_U001573,2025-11-10,799.0,Card,SUCCESS,,0
PAY00006363,U001573,SUB_U001573,2025-12-10,799.0,UPI,SUCCESS,,0
PAY00006364,U001574,SUB_U001574,2025-12-03,499.0,UPI,SUCCESS,,0
PAY00006365,U001575,SUB_U001575,2025-06-13,299.0,UPI,SUCCESS,,0
PAY00006366,U001575,SUB_U001575,2025-07-14,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00006367,U001575,SUB_U001575,2025-07-15,299.0,Card,SUCCESS,,1
PAY00006368,U001575,SUB_U001575,2025-08-12,299.0,Wallet,SUCCESS,,0
PAY00006369,U001575,SUB_U001575,2025-09-12,299.0,Card,SUCCESS,,0
PAY00006370,U001575,SUB_U001575,2025-10-10,299.0,UPI,SUCCESS,,0
PAY00006371,U001575,SUB_U001575,2025-11-11,299.0,Card,SUCCESS,,0
PAY00006372,U001575,SUB_U001575,2025-12-10,299.0,Card,SUCCESS,,0
PAY00006373,U001576,SUB_U001576,2025-07-25,299.0,Card,SUCCESS,,0
PAY00006374,U001576,SUB_U001576,2025-08-22,299.0,NetBanking,SUCCESS,,0
PAY00006375,U001576,SUB_U001576,2025-09-21,299.0,Card,SUCCESS,,0
PAY00006376,U001576,SUB_U001576,2025-10-23,299.0,UPI,SUCCESS,,0
PAY00006377,U001576,SUB_U001576,2025-11-21,299.0,NetBanking,SUCCESS,,0
PAY00006378,U001576,SUB_U001576,2025-12-20,299.0,UPI,SUCCESS,,0
PAY00006379,U001577,SUB_U001577,2025-09-28,499.0,UPI,SUCCESS,,0
PAY00006380,U001577,SUB_U001577,2025-10-26,499.0,Wallet,SUCCESS,,0
PAY00006381,U001577,SUB_U001577,2025-11-25,499.0,Wallet,SUCCESS,,0
PAY00006382,U001577,SUB_U001577,2025-12-26,499.0,Card,SUCCESS,,0
